area,lat,lon,legal,direction,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
432.0,10.56108105044278,107.551217212928,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,14.0,3,4,3,Cơ bản,1,2,28.0
102.0,10.7768426722205,106.788008478337,Giấy tờ khác,Chưa xác định,6.0,15.0,4,5,5,Đầy đủ,0,2,23.0
100.0,20.94184885117801,105.9569159984064,Hợp đồng mua bán,Chưa xác định,10.0,20.0,5,5,5,Đầy đủ,1,2,15.0
180.0,20.914492580777925,106.71434674656491,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,6,4,Nhà trống,0,2,15.0
600.0,10.7974176007746,106.658525498512,Giấy tờ khác,Chưa xác định,10.0,15.0,3,5,5,Thỏa thuận,0,2,130.0
233.0,10.83749726546896,106.7116491124034,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,3,2,Thỏa thuận,0,2,35.0
100.0,21.0399504372121,105.766136470853,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,7,5,5,Thỏa thuận,1,2,39.5
367.4,10.803991353202193,106.61696512758294,Hợp đồng mua bán,Đông,10.0,15.0,5,5,7,Nhà trống,0,2,24.5
118.0,10.7957564790845,106.706873785442,Sổ hồng/Sổ đỏ,Đông Nam,8.0,10.0,4,6,6,Đầy đủ,0,2,30.5
145.0,19.805551633567056,105.79077104164418,Sổ hồng/Sổ đỏ,Tây Bắc,10.0,13.0,4,3,3,Đầy đủ,0,2,15.3
445.0,20.97292744277733,105.76208004851688,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,3,1,2,Thỏa thuận,1,2,70.0
142.0,20.943106605116792,105.97991599988546,Hợp đồng mua bán,Đông Nam,14.0,15.0,4,5,5,Nhà trống,0,2,28.0
200.0,10.7523219447772,106.61790021844,Sổ hồng/Sổ đỏ,Tây,10.0,20.0,3,4,5,Cơ bản,0,2,29.0
310.0,21.0286779601647,105.794265120886,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,1,2,91.88
212.5,20.9767243139855,105.761365323108,Sổ hồng/Sổ đỏ,Tây Nam,8.5,12.0,4,6,6,Nhà trống,0,2,33.0
200.0,20.96239051465664,105.82051571800052,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,3,5,5,Nhà trống,0,2,48.0
220.0,21.054143094608524,105.79332881510403,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,20.0,4,5,4,Đầy đủ,0,2,130.0
213.4,10.8344240188599,106.668067932129,Sổ hồng/Sổ đỏ,Đông,11.0,12.0,4,4,5,Đầy đủ,1,2,40.0
120.0,21.0624205038561,105.783829193922,Giấy tờ khác,Chưa xác định,10.0,40.0,5,5,5,Thỏa thuận,0,2,35.0
243.0,21.04632845351149,105.91538879801428,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,86.5
160.0,10.7831168161504,106.747579245556,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,14.0,2,4,4,Đầy đủ,1,2,36.0
478.0,10.8063342037231,106.728496503862,Sổ hồng/Sổ đỏ,Chưa xác định,24.0,15.0,3,5,5,Thỏa thuận,0,2,70.0
143.0,15.9993382062544,108.223950875387,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,7.5,3,2,1,Nhà trống,1,2,16.2
140.0,10.844787319477366,106.71801237817972,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,4,5,5,Đầy đủ,0,2,30.0
310.0,10.8077600764706,106.702832619858,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,8.0,5,5,5,Nhà trống,0,2,49.5
300.0,20.93427213214025,105.9201705441438,Hợp đồng mua bán,Đông Nam,15.0,13.0,3,5,4,Nhà trống,0,2,37.5
320.0,20.9670292078075,107.04897901983742,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,5,5,Nhà trống,0,2,25.0
460.0,20.97167362494836,105.76168684710426,Sổ hồng/Sổ đỏ,Chưa xác định,30.0,22.0,3,4,4,Đầy đủ,1,2,69.9
162.0,19.8051381107785,105.791793943122,Giấy tờ khác,Đông Bắc,10.0,15.0,3,5,5,Nhà trống,0,2,11.0
330.0,20.95596462463309,105.84497829198207,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,15.0,4,5,5,Đầy đủ,0,2,56.0
216.0,19.763192284192183,105.91784837850568,Sổ hồng/Sổ đỏ,Đông,10.0,10.0,3,7,5,Đầy đủ,0,2,15.0
360.0,21.073646994570847,105.82367195023188,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,97.2
220.0,10.7193550393741,106.702726028157,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,21.0,3,5,4,Đầy đủ,0,2,25.8
183.0,20.94144211217112,105.95665277153728,Giấy tờ khác,Chưa xác định,25.0,15.0,4,5,5,Thỏa thuận,0,2,26.0
129.2,21.026181362282973,105.74150828636344,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,11.5,5,5,5,Nhà trống,1,2,28.424
102.0,10.7770076032325,106.787856517104,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,15.0,4,4,4,Nhà trống,0,2,25.0
114.0,10.806268686364673,106.7688784338406,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,40.0,5,5,6,Cơ bản,0,2,47.6
135.0,20.98365594753893,105.78581225187844,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,10.0,5,5,5,Cơ bản,0,2,30.0
112.0,20.943052782978683,105.98034250488304,Sổ hồng/Sổ đỏ,Đông Nam,7.0,13.0,5,5,5,Nhà trống,0,2,17.0
229.0,10.7421388019244,106.695997947173,Sổ hồng/Sổ đỏ,Chưa xác định,14.6,30.0,3,6,6,Đầy đủ,1,2,70.0
135.0,21.055402969317846,105.8052003980806,Sổ hồng/Sổ đỏ,Đông Bắc,9.0,40.0,4,4,3,Cơ bản,0,2,60.0
102.6,20.998090016814544,105.75193992453052,Sổ hồng/Sổ đỏ,Chưa xác định,22.0,15.0,5,6,6,Cơ bản,1,2,20.86
150.0,20.943426418738927,105.9799539039825,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,29.0
200.0,10.665011987493328,106.49210536203826,Hợp đồng mua bán,Đông Bắc,10.0,15.0,4,4,5,Nhà trống,0,2,16.0
250.0,20.9992443184946,105.800563147549,Sổ hồng/Sổ đỏ,Chưa xác định,23.0,18.0,4,5,5,Đầy đủ,0,2,88.0
166.7,10.770345662559697,106.76636228033146,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,3,4,4,Đầy đủ,1,2,20.0
135.0,20.98376710682379,105.7836107450763,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,40.0,4,5,5,Đầy đủ,0,2,55.8
365.0,10.3514331035255,107.095610496447,Sổ hồng/Sổ đỏ,Tây Bắc,20.0,17.0,2,6,6,Đầy đủ,0,2,39.0
100.0,21.056627424774256,105.71613633493403,Sổ hồng/Sổ đỏ,Tây Nam,5.0,30.0,5,6,5,Thỏa thuận,0,2,21.5
240.0,10.738212543231514,106.72642008406623,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,45.0
820.0,10.8088154569802,106.73278955264,Giấy tờ khác,Chưa xác định,10.0,15.0,2,5,5,Thỏa thuận,0,2,170.0
237.0,10.7957355024585,106.76548986453,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,12.0,3,7,7,Đầy đủ,0,2,72.0
720.0,10.806572105107968,106.77850910579,Sổ hồng/Sổ đỏ,Đông Bắc,17.0,20.0,3,5,5,Cơ bản,1,2,69.0
100.0,10.72036145140825,106.6867535483073,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,4,4,5,Thỏa thuận,0,2,10.2
100.0,20.9521406888284,105.942451745532,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,4,1,5,Nhà trống,1,2,18.5
120.0,21.0063188359522,105.733175832538,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,11.0,4,4,4,Cơ bản,0,2,25.5
303.0,10.7791633052132,106.751681582921,Sổ hồng/Sổ đỏ,Đông Bắc,14.0,20.0,3,3,3,Nhà trống,1,2,72.0
228.0,21.0965828483422,105.71170183994973,Sổ hồng/Sổ đỏ,Tây Nam,10.0,13.0,4,5,5,Nhà trống,0,2,69.0
147.0,10.789929257347389,106.71822840008431,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,4,5,6,Đầy đủ,0,2,95.0
105.0,20.962265275681524,105.791890765645,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,15.0,5,5,7,Đầy đủ,0,2,27.2
210.0,20.9548577696127,105.939691912873,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,17.0,3,4,3,Nhà trống,0,2,38.0
270.6,20.96214637886185,105.93174928874748,Sổ hồng/Sổ đỏ,Tây Bắc,9.0,13.0,3,4,5,Đầy đủ,0,2,70.0
135.0,10.799540742211,106.745556928217,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,25.0,3,5,5,Nhà trống,0,2,37.9
180.0,20.8413212280103,106.693656464626,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,28.0
109.2,20.94238514996119,105.95618696411782,Sổ hồng/Sổ đỏ,Tây Nam,6.0,20.0,6,6,6,Nhà trống,1,2,18.0
100.0,20.954967335600205,105.93924486450236,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,4,5,5,Cơ bản,0,1,22.5
120.0,21.0233484871035,106.014054798975,Hợp đồng mua bán,Đông,6.0,15.0,4,5,4,Nhà trống,0,2,15.0
228.0,21.09660551830494,105.71205669379653,Hợp đồng mua bán,Chưa xác định,12.0,15.0,4,5,5,Nhà trống,0,2,41.13
250.0,10.38600301655627,106.91938452113696,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,24.0
220.0,10.8418720650339,106.6764936325,Sổ hồng/Sổ đỏ,Đông Nam,13.5,17.0,2,4,4,Nhà trống,1,2,29.0
150.0,20.99886130487696,105.78803052202068,Sổ hồng/Sổ đỏ,Đông Nam,10.0,15.0,3,5,4,Đầy đủ,0,2,97.5
115.0,21.02835221685239,105.78428214943249,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,7,5,5,Cơ bản,1,2,54.8
213.9,10.7819159853164,106.77960042381,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,15.0,3,3,4,Thỏa thuận,0,2,28.5
160.0,20.942928633858628,105.98021668091056,Hợp đồng mua bán,Đông Nam,6.0,13.0,4,5,5,Đầy đủ,0,2,25.103
200.0,20.97446855732019,105.75440177072268,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,12.0,4,5,5,Nhà trống,0,2,40.0
184.0,21.1772859986757,105.834978292762,Sổ hồng/Sổ đỏ,Chưa xác định,11.0,5.0,3,8,6,Cơ bản,0,1,13.5
152.0,21.01392684490889,105.77672228800948,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,4,5,5,Cơ bản,0,2,75.0
100.0,10.832533227362,106.672585661451,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,5,5,5,Thỏa thuận,0,2,25.0
120.0,10.8351897911338,106.668327688937,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,15.0,4,5,5,Đầy đủ,1,2,31.5
400.0,10.723416790683276,106.7135054666078,Sổ hồng/Sổ đỏ,Bắc,10.0,15.0,2,5,5,Thỏa thuận,0,2,156.0
176.0,21.04610188271176,105.91554434152782,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,45.0
114.0,21.0162411980372,105.812330364387,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,15.0,6,5,5,Đầy đủ,0,2,80.0
189.0,20.914339734026708,106.71439162781871,Sổ hồng/Sổ đỏ,Tây Nam,7.0,15.0,4,5,6,Nhà trống,0,2,14.3
240.0,10.7696485457603,106.760800096605,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,20.0,4,5,5,Đầy đủ,0,2,60.0
456.0,10.385339414699247,106.92043207651372,Hợp đồng mua bán,Chưa xác định,7.5,21.0,4,5,5,Thỏa thuận,1,2,51.7
203.8,20.9920347843853,105.64588325524,Sổ hồng/Sổ đỏ,Đông Bắc,12.0,15.0,4,4,4,Đầy đủ,0,2,20.0
209.0,18.651099351926263,105.67602541875674,Sổ hồng/Sổ đỏ,Tây,10.0,18.0,5,5,5,Nhà trống,0,2,13.5
263.0,10.8131452865547,106.77523347487,Sổ hồng/Sổ đỏ,Tây Nam,10.0,12.0,4,4,5,Đầy đủ,1,2,61.0
135.2,21.01541804347445,105.72469164785294,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,1,2,27.04
200.0,21.0315856933594,105.768203735352,Giấy tờ khác,Chưa xác định,10.0,10.0,4,5,5,Đầy đủ,0,2,39.0
325.0,10.7884574359172,106.658479369561,Giấy tờ khác,Chưa xác định,10.0,15.0,6,6,5,Đầy đủ,0,2,66.0
210.0,21.0778650379539,105.810762932728,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,5,5,Đầy đủ,0,2,70.0
100.0,10.385364049467286,106.92062768860744,Giấy tờ khác,Tây Bắc,5.0,15.0,3,5,5,Nhà trống,0,2,13.0
150.0,10.386158882513772,106.92043459324162,Hợp đồng mua bán,Đông Bắc,10.0,15.0,1,5,5,Nhà trống,0,2,16.9
100.0,16.0639555819951,108.23284627095458,Sổ hồng/Sổ đỏ,Tây,5.0,7.5,4,3,3,Đầy đủ,0,2,18.5
178.0,20.96989190396903,105.97886741144336,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,15.0,4,4,5,Cơ bản,0,2,35.6
104.0,20.9435191953932,105.980068216645,Sổ hồng/Sổ đỏ,Tây Bắc,8.0,13.0,5,6,4,Đầy đủ,0,2,13.0
162.0,20.97496798973962,105.92267879047375,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,3,3,4,Cơ bản,0,2,25.92
297.0,21.002993700096656,105.963700362117,Sổ hồng/Sổ đỏ,Chưa xác định,16.5,15.0,3,5,5,Nhà trống,0,2,96.8
813.0,10.8063465549946,106.72748090958,Giấy tờ khác,Chưa xác định,19.0,15.0,1,4,5,Thỏa thuận,0,2,163.0
255.0,20.936574991970712,106.04727168943076,Sổ hồng/Sổ đỏ,Đông Bắc,15.0,17.0,3,5,3,Nhà trống,0,2,13.3
205.0,21.014807441457947,105.7823587384256,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,1,2,70.0
200.0,21.031874553638115,105.7680655454954,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,15.0,4,5,5,Nhà trống,0,2,45.0
236.0,21.0774555704762,105.97543181177522,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,1,2,22.3
227.5,20.9824324657115,105.755542151148,Sổ hồng/Sổ đỏ,Đông Nam,9.0,15.0,3,5,5,Nhà trống,1,2,45.0
180.0,20.9802222290047,105.755818416976,Sổ hồng/Sổ đỏ,Tây Bắc,9.0,23.5,4,5,5,Thỏa thuận,0,2,36.0
311.0,20.95246150870497,107.01572077469872,Hợp đồng mua bán,Chưa xác định,10.0,25.0,6,5,5,Nhà trống,1,2,22.0
228.0,21.09687200793588,105.71250350519914,Sổ hồng/Sổ đỏ,Tây Nam,12.0,24.0,4,5,5,Cơ bản,0,2,38.076
132.0,21.052199639202204,105.79651056848525,Sổ hồng/Sổ đỏ,Bắc,10.0,15.0,4,5,5,Đầy đủ,0,2,58.0
560.0,10.8408958193704,106.851743919054,Hợp đồng mua bán,Nam,10.0,12.0,3,3,3,Nhà trống,0,2,180.0
300.0,20.9342055974998,105.919415147322,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,35.88
108.0,10.7960436532738,106.792148103194,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,3,5,5,Nhà trống,0,2,10.5
478.8,10.708040575538,106.734930662269,Sổ hồng/Sổ đỏ,Chưa xác định,19.0,20.0,3,5,5,Thỏa thuận,1,2,67.0
392.0,10.8131520631473,106.729710971394,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,10.0,2,5,5,Đầy đủ,0,2,56.0
150.0,20.8359377236103,106.716868651691,Sổ hồng/Sổ đỏ,Tây Bắc,7.8,15.0,5,5,5,Nhà trống,0,2,19.0
200.0,10.7869420562351,106.729828691901,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,10.0,2,4,5,Đầy đủ,0,2,35.0
175.0,10.8167434968872,106.778683520077,Hợp đồng mua bán,Tây Bắc,10.0,30.0,4,5,5,Thỏa thuận,0,2,17.5
200.0,12.204485148095202,109.17464915368268,Sổ hồng/Sổ đỏ,Đông Nam,10.0,13.5,3,3,4,Nhà trống,0,2,22.6
162.0,20.941666006955124,105.95541638489912,Hợp đồng mua bán,Đông Nam,10.0,15.0,4,5,4,Cơ bản,1,2,25.0
233.0,10.8038036926664,106.667038784856,Giấy tờ khác,Chưa xác định,10.0,15.0,3,5,5,Thỏa thuận,0,2,42.5
170.5,21.007071730839908,105.69885788209491,Hợp đồng mua bán,Nam,8.0,20.0,4,4,5,Nhà trống,0,2,27.28
150.0,20.94355009442486,105.97991801266504,Sổ hồng/Sổ đỏ,Tây Nam,10.0,15.0,4,5,5,Nhà trống,0,2,21.259
150.0,21.0029662424154,105.963899452566,Sổ hồng/Sổ đỏ,Đông Nam,10.0,17.0,4,5,5,Nhà trống,0,2,25.0
248.6,21.068345086524847,105.71065888960636,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,24.0,5,6,7,Nhà trống,0,2,35.8
230.0,21.07346630452299,105.82382439266011,Giấy tờ khác,Chưa xác định,10.0,15.0,4,4,4,Đầy đủ,0,2,69.0
198.0,10.829020842463,106.726344822236,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,15.0,4,5,5,Cơ bản,0,2,23.5
112.5,20.9403555038558,105.982863418758,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,20.0,5,5,4,Nhà trống,1,2,18.85
192.0,10.724873103357124,106.70944160092895,Sổ hồng/Sổ đỏ,Chưa xác định,10.25,15.0,4,5,6,Thỏa thuận,0,2,74.0
160.0,11.046492998325068,106.67456203521634,Hợp đồng mua bán,Chưa xác định,10.0,15.0,2,4,4,Đầy đủ,0,2,14.9
180.0,19.8062908396991,105.790780993446,Giấy tờ khác,Tây Nam,6.0,13.0,5,4,4,Nhà trống,0,2,11.7
144.0,21.082486596485232,105.87178958837232,Sổ hồng/Sổ đỏ,Đông Nam,12.0,7.0,4,5,5,Nhà trống,0,2,27.5
127.0,20.999109344531107,105.71744082520225,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,5,5,Đầy đủ,0,2,20.32
240.0,21.01543343510314,105.7824719814853,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,4,5,5,Thỏa thuận,1,2,90.0
150.0,10.8329595126411,106.732057729653,Sổ hồng/Sổ đỏ,Đông,8.0,8.0,2,4,4,Nhà trống,0,2,15.2
135.0,10.8781127004525,106.678187627705,Sổ hồng/Sổ đỏ,Chưa xác định,9.2,15.0,3,5,6,Đầy đủ,0,2,13.4
112.0,20.94345644739417,105.98070124633348,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,16.5
377.0,21.00180237966743,105.73069761667634,Sổ hồng/Sổ đỏ,Chưa xác định,30.0,10.0,4,6,6,Nhà trống,1,2,90.0
189.0,20.9147983166839,106.714023530179,Sổ hồng/Sổ đỏ,Tây Nam,7.0,17.0,4,4,4,Nhà trống,0,2,17.32
112.5,12.20508757805523,109.17512065230795,Hợp đồng mua bán,Chưa xác định,7.5,13.5,3,3,4,Nhà trống,0,2,14.5
399.0,10.786213289363,106.68921048339,Sổ hồng/Sổ đỏ,Đông Bắc,15.0,8.0,4,5,5,Đầy đủ,1,2,110.0
176.0,10.770188438855046,106.55341853933987,Hợp đồng mua bán,Nam,16.0,30.0,3,3,4,Nhà trống,0,2,14.08
180.0,21.073739879497943,105.79159532957183,Hợp đồng mua bán,Nam,7.0,17.5,3,5,5,Thỏa thuận,0,2,48.0
140.0,21.35309167344583,105.74656377912888,Sổ hồng/Sổ đỏ,Đông Nam,8.0,25.0,4,4,4,Đầy đủ,0,2,10.0
157.0,21.0515843037991,105.901082824443,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,5,5,Đầy đủ,1,2,53.0
278.0,10.8006883238625,106.611396460768,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,6,8,7,Đầy đủ,0,2,35.0
266.0,10.8455303448751,106.718086959078,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,15.0,4,5,4,Đầy đủ,0,2,19.0
155.0,21.002531972167475,105.9640883915019,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,13.0,5,6,6,Nhà trống,1,2,11.0
350.0,10.7906859489043,106.657671284772,Sổ hồng/Sổ đỏ,Nam,10.5,10.0,5,6,8,Đầy đủ,0,2,66.0
288.0,21.0254777626692,105.785535583005,Giấy tờ khác,Tây Nam,16.0,50.0,8,5,5,Cơ bản,0,2,172.0
361.0,10.770083328219773,106.78172830948434,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,5,Đầy đủ,1,2,40.0
375.0,10.7714860099619,106.756640010107,Sổ hồng/Sổ đỏ,Chưa xác định,17.0,20.0,5,7,8,Nhà trống,0,2,94.8
108.0,10.7367562599145,106.712942581418,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,18.0,3,5,5,Thỏa thuận,0,2,26.5
477.0,10.7048932784439,106.734792913121,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,24.0,4,5,5,Nhà trống,0,2,75.0
180.0,10.868089525125132,106.81437398425636,Giấy tờ khác,Tây,12.0,12.0,2,4,4,Nhà trống,0,2,13.0
362.0,20.96112747919827,105.80320388589791,Sổ hồng/Sổ đỏ,Tây Nam,20.0,15.0,3,5,4,Đầy đủ,0,2,123.0
187.0,10.769728803262074,106.55339275267958,Hợp đồng mua bán,Chưa xác định,10.0,15.0,1,3,4,Nhà trống,1,2,15.8
108.0,16.08869044028658,108.228956243794,Sổ hồng/Sổ đỏ,Đông,6.0,25.0,5,4,5,Nhà trống,0,2,25.0
200.0,10.795437542922054,106.7757118226149,Hợp đồng mua bán,Chưa xác định,10.0,20.0,4,5,5,Nhà trống,1,2,36.0
463.0,20.97939388824118,105.74182171831316,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,35.0
160.0,10.7400854834436,106.833890997674,Hợp đồng mua bán,Chưa xác định,12.0,30.0,3,3,4,Nhà trống,0,2,13.2
142.5,10.799737490344,106.724880602717,Sổ hồng/Sổ đỏ,Chưa xác định,9.5,15.0,3,5,5,Nhà trống,0,2,25.0
324.0,21.0729074560453,105.810516167945,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,20.0,3,6,5,Nhà trống,0,2,145.8
153.0,10.7080686850172,106.621458517431,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,15.0,4,5,5,Đầy đủ,1,2,11.0
225.0,21.07736577234628,105.97442369886195,Giấy tờ khác,Chưa xác định,18.0,15.2,3,4,5,Nhà trống,0,2,16.8
140.0,20.9433080802538,105.980364621542,Sổ hồng/Sổ đỏ,Tây Nam,7.0,15.0,4,5,5,Nhà trống,0,2,30.361
120.0,10.76753095663796,106.77891566768484,Sổ hồng/Sổ đỏ,Đông Nam,10.0,20.0,3,5,6,Nhà trống,0,2,13.9
139.0,21.07402568661042,105.73644131042172,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,6,8,5,Nhà trống,0,2,40.0
260.0,12.2852612080259,109.193609190308,Sổ hồng/Sổ đỏ,Bắc,12.0,20.0,2,5,5,Thỏa thuận,0,2,16.1
320.0,20.97923152520032,105.74147524189232,Giấy tờ khác,Chưa xác định,16.0,18.0,4,5,5,Thỏa thuận,0,2,47.04
120.0,20.94135341441986,105.95749977269794,Hợp đồng mua bán,Tây Nam,8.0,13.0,4,6,4,Nhà trống,0,2,16.0
129.0,20.99826482003936,105.71843078304882,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,27.0
110.0,21.02838866995734,105.78489936986216,Giấy tờ khác,Đông Nam,6.5,15.0,6,5,5,Đầy đủ,0,2,52.0
105.0,10.769728803262074,106.55339275267958,Hợp đồng mua bán,Chưa xác định,10.0,8.0,1,3,4,Nhà trống,0,2,10.1
426.5,10.808797106501602,106.82180543258008,Sổ hồng/Sổ đỏ,Bắc,20.0,23.0,3,6,6,Đầy đủ,1,2,33.0
134.5,11.07033022258895,106.6791089331104,Sổ hồng/Sổ đỏ,Tây,7.5,8.0,4,6,5,Cơ bản,1,2,11.0
144.5,20.9439513170973,105.980595112517,Sổ hồng/Sổ đỏ,Tây Nam,7.0,15.0,4,5,5,Nhà trống,0,2,29.89
171.3,10.3684516085733,107.062665660818,Sổ hồng/Sổ đỏ,Đông Nam,30.0,6.0,3,6,5,Đầy đủ,0,1,15.5
584.0,10.382122548549637,107.13911078865549,Hợp đồng mua bán,Chưa xác định,15.0,15.0,4,4,4,Đầy đủ,0,2,67.7
160.0,20.97930604181837,105.74162010465328,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,15.0,5,5,5,Nhà trống,0,2,28.6
123.5,20.9433095809549,105.979294100863,Sổ hồng/Sổ đỏ,Đông Nam,10.0,15.0,5,5,5,Cơ bản,0,2,15.8
330.0,21.3527800510533,105.746525900332,Sổ hồng/Sổ đỏ,Nam,15.0,17.0,3,4,4,Đầy đủ,0,2,24.75
140.0,10.7248769511242,106.624605091312,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,10.0,3,4,3,Đầy đủ,0,2,12.8
200.8,11.9443772270198,108.479872294537,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,5.0,3,8,8,Đầy đủ,1,1,14.5
511.0,15.9926319122314,108.269371032715,Giấy tờ khác,Chưa xác định,10.0,15.0,2,2,2,Đầy đủ,0,2,33.5
343.5,18.650980622715608,105.6765137571082,Sổ hồng/Sổ đỏ,Đông Nam,10.0,15.0,3,5,5,Nhà trống,1,2,21.0
475.0,20.989490146281188,105.76139718220298,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,64.0
500.0,10.8051558478246,106.736506036397,Giấy tờ khác,Chưa xác định,17.0,15.0,4,5,6,Đầy đủ,1,2,120.0
150.0,10.8458929194477,106.664065642696,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,10.0,4,9,10,Cơ bản,0,2,20.0
1000.0,20.975028089029816,105.92180657338604,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,170.0
126.0,10.734343916565562,106.70814187838693,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,2,5,5,Thỏa thuận,0,2,35.5
310.0,21.006996502375145,105.69806917004466,Hợp đồng mua bán,Bắc,10.0,15.0,3,4,5,Đầy đủ,0,2,71.0
176.0,10.8316618016731,106.682520713662,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,8.0,5,4,5,Đầy đủ,0,2,37.9
340.5,15.978784367074027,108.27586742573874,Sổ hồng/Sổ đỏ,Đông Bắc,11.35,7.5,2,3,4,Đầy đủ,0,2,27.35
