area,lat,lon,legal,direction,front_width,access_road,floors,bedrooms,bathrooms,interior,is_car_accessible,is_corner,price
40.0,10.77611352,106.6123297,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,4.0,4.0,Nhà trống,1,0,5.3
83.0,10.86719067,106.7349571,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,7.0,3,3.0,3.0,Thỏa thuận,1,0,5.9
230.0,10.79354519,106.6893602,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,2.5,7,4.0,4.0,Đầy đủ,0,1,90.0
58.0,10.84504193,106.7582275,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,1,1.0,1.0,Thỏa thuận,1,0,7.2
176.0,10.78954352,106.7026488,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,4,4.0,4.0,Đầy đủ,0,1,50.0
90.0,10.7984031,106.612617,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,3,4.0,4.0,Đầy đủ,1,0,8.2
186.0,10.75819334,106.6800827,Sổ hồng/Sổ đỏ,Chưa xác định,7.4,2.5,4,4.0,4.0,Nhà trống,0,0,59.0
89.0,10.82995224,106.7027053,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,4,5.0,5.0,Đầy đủ,1,0,15.0
100.0,10.80845239,106.6087106,Giấy tờ khác,Chưa xác định,5.0,14.0,1,4.0,4.0,Nhà trống,1,0,9.5
53.0,10.86459281,106.7421205,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,2,2.0,2.0,Đầy đủ,1,0,4.3
147.0,10.70446508,106.7320027,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,1,4.0,4.0,Đầy đủ,0,0,19.5
57.0,10.7864466,106.6562376,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,2,2.0,2.0,Cơ bản,1,0,8.9
56.0,10.82563695,106.6403804,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,4.0,Đầy đủ,1,0,9.0
87.0,10.75889514,106.6875361,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,8.0,4,7.0,5.0,Nhà trống,1,0,17.9
140.0,10.75397095,106.6461918,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,20.0,3,4.0,4.0,Đầy đủ,1,0,35.0
64.0,10.73203116,106.6163734,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,5.0,Cơ bản,1,0,6.28
100.0,10.7339224,106.6589072,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,5,4.0,4.0,Đầy đủ,1,1,33.0
65.0,10.82460571,106.6788296,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,1,2.0,2.0,Thỏa thuận,0,0,6.095
95.0,10.69076428,106.7025208,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,4,4.0,3.0,Cơ bản,1,0,6.5
60.0,10.82993384,106.7028224,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,3,5.0,5.0,Đầy đủ,1,0,10.0
32.0,10.86543318,106.6184508,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,2,2.0,2.0,Nhà trống,1,0,2.7
330.0,10.80726909,106.6785504,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,16.5,4,4.0,4.0,Đầy đủ,1,0,65.0
100.0,10.70521959,106.7349807,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,2,4.0,4.0,Nhà trống,0,0,6.8
55.0,10.74519092,106.6903348,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,4.0,Đầy đủ,0,1,8.5
128.0,10.74466292,106.6837456,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,10.0,6,4.0,4.0,Đầy đủ,1,0,25.8
56.0,10.88002486,106.6788611,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.5,3,4.0,4.0,Đầy đủ,1,0,5.6
37.0,10.79779714,106.6989869,Sổ hồng/Sổ đỏ,Chưa xác định,3.6,8.0,5,3.0,4.0,Thỏa thuận,1,0,10.0
58.7,10.82996658,106.7302434,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,4.0,Nhà trống,0,0,4.8
32.5,10.6926839,106.7411656,Sổ hồng/Sổ đỏ,Nam,4.0,4.0,2,3.0,2.0,Thỏa thuận,1,0,4.19
48.0,10.84859862,106.6482454,Sổ hồng/Sổ đỏ,Tây Nam,4.0,3.0,3,4.0,4.0,Đầy đủ,0,0,6.88
52.0,10.79223832,106.6718467,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,2.5,3,2.0,3.0,Thỏa thuận,0,0,9.7
182.0,10.77976988,106.6798246,Sổ hồng/Sổ đỏ,Chưa xác định,13.0,2.5,8,4.0,4.0,Thỏa thuận,0,0,66.0
114.0,10.84596013,106.7181379,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,4.0,5.0,Nhà trống,0,0,13.8
70.0,10.77276152,106.6864099,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,15.0,3,4.0,4.0,Nhà trống,1,0,13.0
190.0,10.8442878,106.7621573,Giấy tờ khác,Chưa xác định,6.0,25.0,1,4.0,4.0,Thỏa thuận,1,0,27.0
57.0,10.7578728,106.6304626,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,5.0,3.0,Đầy đủ,0,0,6.89
52.0,10.75127322,106.7195507,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,3.0,4,4.0,3.0,Thỏa thuận,0,0,7.75
140.0,10.8043347,106.7930501,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,30.0,3,4.0,4.0,Nhà trống,1,0,25.99
55.0,10.82336668,106.6359731,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,4,4.0,5.0,Nhà trống,1,0,8.0
223.0,10.80253008,106.641288,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,8,5.0,6.0,Đầy đủ,0,0,29.0
100.0,10.83738797,106.7549741,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,5.0,2,3.0,2.0,Đầy đủ,1,0,7.45
282.0,10.81367296,106.689779,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,7,4.0,4.0,Đầy đủ,0,0,90.0
58.0,10.81191581,106.6880161,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,4.0,Nhà trống,0,0,4.7
60.0,10.73965225,106.6171989,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,2,3.0,2.0,Đầy đủ,1,0,3.85
55.0,10.73888623,106.7098293,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,4,5.0,5.0,Cơ bản,1,0,6.55
80.0,10.80630703,106.6038628,Sổ hồng/Sổ đỏ,Bắc,5.0,8.0,3,4.0,4.0,Cơ bản,1,0,8.9
68.0,10.79874291,106.6195925,Giấy tờ khác,Chưa xác định,4.0,2.5,2,4.0,4.0,Thỏa thuận,0,0,6.45
155.0,10.75131374,106.7017791,Sổ hồng/Sổ đỏ,Chưa xác định,6.7,2.5,1,5.0,3.0,Đầy đủ,0,0,9.7
44.0,10.81245304,106.6261568,Sổ hồng/Sổ đỏ,Tây Bắc,4.4,5.0,3,3.0,4.0,Đầy đủ,1,0,6.1
68.0,10.84559677,106.6640275,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,5,4.0,4.0,Thỏa thuận,1,0,9.6
44.0,10.83705259,106.6832324,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,5,3.0,3.0,Thỏa thuận,0,0,8.69
48.0,10.77624435,106.6109995,Giấy tờ khác,Chưa xác định,43.0,7.0,2,3.0,2.0,Đầy đủ,1,0,4.999
100.0,10.79264441,106.6191608,Sổ hồng/Sổ đỏ,Nam,4.0,7.0,4,6.0,5.0,Đầy đủ,1,0,10.8
92.0,10.85462802,106.7528825,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,6,4.0,4.0,Thỏa thuận,0,0,9.1
196.0,10.8377097,106.6364407,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,10.0,2,4.0,3.0,Đầy đủ,1,0,16.7
160.0,10.74712239,106.7285572,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,30.0,4,10.0,10.0,Cơ bản,1,0,24.5
114.0,10.84314039,106.7420738,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,4.0,Đầy đủ,0,0,14.9
41.0,10.7673749,106.6199673,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.2,2,4.0,4.0,Đầy đủ,1,1,4.38
68.0,10.79228791,106.6454248,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,5,4.0,5.0,Đầy đủ,0,0,15.0
75.0,10.86557082,106.6140225,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,3.0,2,4.0,2.0,Thỏa thuận,0,0,3.55
75.0,10.78876811,106.6963701,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,4.0,2,3.0,3.0,Thỏa thuận,1,0,9.9
90.0,10.76898977,106.631763,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,4.0,2,4.0,4.0,Cơ bản,1,0,5.9
87.0,10.80256425,106.6635266,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,6,4.0,4.0,Đầy đủ,0,0,32.0
62.0,10.79256502,106.6888249,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,5,5.0,6.0,Thỏa thuận,0,0,23.5
65.0,10.78294269,106.6242293,Sổ hồng/Sổ đỏ,Chưa xác định,3.5,15.0,3,2.0,1.0,Cơ bản,1,0,8.25
100.0,10.79876502,106.6306119,Sổ hồng/Sổ đỏ,Chưa xác định,5.1,20.0,1,4.0,4.0,Thỏa thuận,1,0,9.5
131.3,10.79370396,106.7181447,Sổ hồng/Sổ đỏ,Chưa xác định,7.8,2.5,8,4.0,4.0,Thỏa thuận,0,0,65.0
100.0,10.7759216,106.7556,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,5.0,6.0,Nhà trống,1,0,14.0
57.3,10.81998606,106.6746848,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,5,6.0,6.0,Thỏa thuận,0,0,7.7
100.0,10.81074804,106.666678,Sổ hồng/Sổ đỏ,Bắc,6.0,6.0,3,5.0,5.0,Cơ bản,1,0,16.5
95.5,10.78586171,106.7646381,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,8.0,4,4.0,4.0,Nhà trống,1,1,12.5
117.0,10.74806842,106.5400788,Giấy tờ khác,Đông,12.0,12.0,1,2.0,1.0,Đầy đủ,1,1,5.8
40.0,10.7689183,106.6788132,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,1,4.0,4.0,Thỏa thuận,1,0,9.5
188.0,10.78254778,106.625812,Giấy tờ khác,Chưa xác định,8.0,12.0,1,4.0,4.0,Thỏa thuận,1,0,18.0
80.0,10.79471723,106.7641147,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,7.0,8.0,Đầy đủ,1,0,17.5
42.0,10.77600758,106.6104765,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,5,4.0,3.0,Đầy đủ,1,0,6.3
32.5,10.73207566,106.7313839,Sổ hồng/Sổ đỏ,Chưa xác định,3.0,3.0,2,2.0,1.0,Thỏa thuận,0,0,3.45
52.0,10.77613761,106.6412634,Giấy tờ khác,Chưa xác định,6.6,6.0,5,4.0,4.0,Thỏa thuận,1,0,6.9
126.0,10.71245276,106.6416506,Sổ hồng/Sổ đỏ,Tây Nam,7.0,14.0,4,4.0,4.0,Cơ bản,1,0,12.0
135.0,10.86812119,106.7442115,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,1,7.0,7.0,Đầy đủ,1,0,5.8
50.0,10.83508847,106.6394934,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,8.0,3,4.0,4.0,Đầy đủ,1,0,6.6
50.0,10.79943994,106.686499,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,5,4.0,5.0,Đầy đủ,1,1,13.0
68.0,10.87844947,106.7747852,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,4.0,Đầy đủ,0,0,5.25
330.0,10.84508789,106.7263327,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,25.0,2,1.0,1.0,Thỏa thuận,1,0,39.0
77.0,10.77682812,106.6514002,Giấy tờ khác,Chưa xác định,4.9,2.5,3,6.0,6.0,Thỏa thuận,0,0,9.0
196.0,10.77547196,106.6969812,Giấy tờ khác,Chưa xác định,7.0,2.5,3,4.0,4.0,Thỏa thuận,0,0,45.0
114.0,10.79326908,106.6884688,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,3,4.0,4.0,Đầy đủ,1,0,32.0
160.0,10.80305968,106.7164848,Giấy tờ khác,Chưa xác định,8.0,2.5,1,4.0,4.0,Thỏa thuận,0,0,50.0
39.0,10.83149011,106.6709765,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,2.5,3,4.0,4.0,Thỏa thuận,0,0,5.0
60.0,10.83887322,106.6489614,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,5.0,4,4.0,3.0,Thỏa thuận,1,0,7.2
100.0,10.80760606,106.6236966,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,1,4.0,4.0,Đầy đủ,1,0,9.5
230.0,10.8140834,106.6897913,Sổ hồng/Sổ đỏ,Chưa xác định,8.5,2.5,3,4.0,4.0,Đầy đủ,0,0,52.0
110.6,10.87829354,106.6381008,Sổ hồng/Sổ đỏ,Đông Nam,4.5,10.0,1,2.0,2.0,Nhà trống,1,0,6.25
156.0,10.78582483,106.6420479,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,2.5,6,8.0,10.0,Đầy đủ,0,0,26.0
87.9,10.79367446,106.6883539,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,3,4.0,4.0,Thỏa thuận,0,0,31.0
33.0,10.78209402,106.6671587,Sổ hồng/Sổ đỏ,Chưa xác định,3.6,2.5,4,3.0,3.0,Đầy đủ,0,0,8.3
61.0,10.8014431,106.6996622,Sổ hồng/Sổ đỏ,Chưa xác định,4.3,5.0,3,7.0,6.0,Đầy đủ,1,0,10.9
35.0,10.78292945,106.6243756,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,3,3.0,3.0,Đầy đủ,1,0,5.0
113.0,10.87398683,106.6400115,Sổ hồng/Sổ đỏ,Tây,5.0,12.0,4,6.0,7.0,Đầy đủ,1,0,12.9
94.0,10.80677151,106.676276,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,3,4.0,5.0,Đầy đủ,0,0,24.5
150.0,10.77038116,106.6889848,Giấy tờ khác,Chưa xác định,8.0,24.0,5,5.0,5.0,Thỏa thuận,1,1,60.0
120.0,10.79212008,106.691669,Giấy tờ khác,Chưa xác định,4.9,2.5,5,4.0,4.0,Thỏa thuận,0,0,32.0
80.0,10.73972818,106.6478011,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,2,4.0,4.0,Đầy đủ,0,0,7.5
68.0,10.82922583,106.6889285,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,16.5,1,1.0,1.0,Nhà trống,1,0,8.35
171.0,10.78965068,106.6750799,Giấy tờ khác,Chưa xác định,4.9,2.5,7,16.0,16.0,Đầy đủ,0,0,47.0
50.0,10.86767626,106.676703,Sổ hồng/Sổ đỏ,Đông Nam,4.5,5.0,2,4.0,4.0,Đầy đủ,1,0,5.25
78.0,10.74195344,106.6298275,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,5.0,5.0,Đầy đủ,0,0,8.239
150.0,10.77837123,106.6398464,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,6.0,3.0,Nhà trống,0,0,16.0
75.3,10.810843,106.7133012,Giấy tờ khác,Chưa xác định,4.25,2.5,2,5.0,5.0,Thỏa thuận,0,0,14.2
90.0,10.70149389,106.7301777,Sổ hồng/Sổ đỏ,Nam,5.0,14.0,3,4.0,5.0,Đầy đủ,1,0,12.0
200.0,10.78619364,106.7301182,Sổ hồng/Sổ đỏ,Đông,10.0,16.0,4,6.0,5.0,Đầy đủ,1,0,52.0
370.0,10.79955463,106.6195296,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,30.0,1,1.0,1.0,Đầy đủ,1,0,52.0
75.0,10.8160725,106.6020202,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,3,4.0,4.0,Nhà trống,1,0,8.6
168.0,10.87910978,106.6327637,Sổ hồng/Sổ đỏ,Đông Nam,8.0,30.0,2,4.0,3.0,Đầy đủ,1,1,14.5
48.0,10.83063437,106.6326475,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,4.0,1,2.0,2.0,Đầy đủ,1,0,4.0
81.0,10.88660548,106.7679325,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,4.0,3,3.0,2.0,Thỏa thuận,1,0,5.4
90.0,10.8805135,106.5997771,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,7.0,1,4.0,4.0,Nhà trống,1,0,4.5
120.0,10.81229376,106.6684796,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,6.0,1,2.0,2.0,Thỏa thuận,1,0,17.5
88.0,10.8456188,106.6647941,Giấy tờ khác,Chưa xác định,4.0,2.5,3,4.0,4.0,Thỏa thuận,0,0,16.8
36.0,10.79392363,106.7089061,Sổ hồng/Sổ đỏ,Chưa xác định,2.74,4.5,4,4.0,4.0,Đầy đủ,1,0,4.7
65.0,10.80471382,106.6608564,Sổ hồng/Sổ đỏ,Đông,5.0,10.0,3,3.0,3.0,Đầy đủ,1,0,14.99
75.0,10.8106989,106.7138931,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,3.0,Đầy đủ,1,0,13.2
80.0,10.73999278,106.7082975,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,6,4.0,4.0,Thỏa thuận,0,0,20.9
100.0,10.84141235,106.725524,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,1,2.0,2.0,Nhà trống,1,0,11.8
138.0,10.78658993,106.7299642,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,12.0,1,1.0,1.0,Cơ bản,1,0,33.0
52.0,10.79356249,106.6624713,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,5,4.0,4.0,Đầy đủ,1,0,9.4
75.6,10.75292399,106.6719329,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,20.0,6,4.0,4.0,Thỏa thuận,1,0,28.0
120.0,10.72284507,106.6564683,Sổ hồng/Sổ đỏ,Đông,6.0,12.0,4,6.0,5.0,Đầy đủ,1,0,11.9
60.0,10.81336391,106.7298443,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,1,2.0,2.0,Đầy đủ,1,0,15.0
80.0,10.80627821,106.6034274,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,3,8.0,8.0,Đầy đủ,1,0,6.99
54.0,10.77976829,106.7604154,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,5.0,4,5.0,5.0,Đầy đủ,1,0,6.95
98.0,10.79723262,106.6729336,Sổ hồng/Sổ đỏ,Chưa xác định,6.1,2.5,6,4.0,4.0,Đầy đủ,0,0,35.5
44.9,10.83863092,106.6761146,Sổ hồng/Sổ đỏ,Chưa xác định,6.27,6.27,2,3.0,2.0,Đầy đủ,1,0,3.65
50.0,10.76712674,106.6490731,Sổ hồng/Sổ đỏ,Chưa xác định,3.4,6.0,4,5.0,5.0,Đầy đủ,1,0,16.8
62.6,10.79939101,106.6343255,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,15.6,1,4.0,4.0,Nhà trống,1,0,9.2
120.0,10.78793071,106.7324163,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,2.5,4,4.0,4.0,Thỏa thuận,0,0,29.0
60.0,10.75644925,106.6124396,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,4,4.0,3.0,Nhà trống,1,0,6.23
45.0,10.80562856,106.6822746,Giấy tờ khác,Chưa xác định,4.9,2.5,5,7.0,7.0,Đầy đủ,0,0,8.9
220.0,10.78552698,106.7646818,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,16.0,2,4.0,4.0,Nhà trống,1,0,27.0
72.0,10.73770262,106.6270869,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,3.0,2.0,Thỏa thuận,0,0,8.5
80.0,10.74696286,106.6068458,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,20.0,4,5.0,5.0,Thỏa thuận,1,0,12.7
80.0,10.74580643,106.6305458,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,20.0,6,12.0,12.0,Đầy đủ,1,0,12.7
100.0,10.77670624,106.6436277,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,4,4.0,4.0,Đầy đủ,1,0,13.5
218.0,10.84861723,106.6929032,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,7.0,2,5.0,5.0,Nhà trống,1,0,18.0
48.0,10.87912632,106.648756,Sổ hồng/Sổ đỏ,Đông Nam,4.0,4.0,2,3.0,3.0,Cơ bản,1,0,4.0
85.0,10.78392293,106.7594199,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,2,5.0,5.0,Nhà trống,1,0,7.0
50.0,10.73715863,106.6283822,Sổ hồng/Sổ đỏ,Chưa xác định,3.7,5.0,4,5.0,5.0,Đầy đủ,1,0,6.99
64.0,10.78847569,106.661278,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,3,4.0,4.0,Cơ bản,1,0,11.9
42.0,10.84237903,106.6508123,Sổ hồng/Sổ đỏ,Chưa xác định,6.7,6.0,1,4.0,5.0,Đầy đủ,1,1,7.7
110.0,10.7919933,106.6911849,Sổ hồng/Sổ đỏ,Chưa xác định,6.1,30.0,5,5.0,5.0,Đầy đủ,1,0,27.8
76.0,10.79169033,106.6937165,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,4.0,4.0,Đầy đủ,0,0,20.999
105.0,11.00380466,106.4485399,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,1,2.0,1.0,Cơ bản,1,0,1.05
111.0,10.8397631,106.7954492,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,4.0,4.0,Đầy đủ,0,0,20.5
68.0,10.7721356,106.6652904,Giấy tờ khác,Chưa xác định,4.2,2.5,5,4.0,4.0,Đầy đủ,0,0,16.5
66.0,10.75172796,106.7017594,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,4.0,2,3.0,2.0,Cơ bản,1,0,5.5
131.9,10.81894415,106.775245,Sổ hồng/Sổ đỏ,Chưa xác định,6.82,8.0,3,20.0,20.0,Đầy đủ,1,0,20.0
48.0,10.81926209,106.5732185,Hợp đồng mua bán,Chưa xác định,4.0,4.0,1,2.0,2.0,Cơ bản,1,0,1.89
153.0,10.85291489,106.6560005,Sổ hồng/Sổ đỏ,Tây,9.0,20.0,3,4.0,5.0,Thỏa thuận,1,0,22.5
92.0,10.73806388,106.6626572,Giấy tờ khác,Chưa xác định,4.9,2.5,1,4.0,4.0,Nhà trống,0,0,6.7
140.0,10.83818961,106.6366403,Giấy tờ khác,Chưa xác định,8.0,2.5,6,4.0,4.0,Thỏa thuận,0,1,35.0
76.0,10.74927534,106.7098108,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,5,7.0,6.0,Đầy đủ,1,0,20.5
64.0,10.84344903,106.7332962,Sổ hồng/Sổ đỏ,Đông,4.0,3.0,2,3.0,2.0,Nhà trống,0,0,4.2
67.0,10.75870031,106.6677943,Sổ hồng/Sổ đỏ,Chưa xác định,5.4,20.0,1,4.0,4.0,Thỏa thuận,1,1,20.0
172.0,10.81492532,106.7710425,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,12.0,1,10.0,10.0,Thỏa thuận,1,0,13.0
106.0,10.79034625,106.6874542,Sổ hồng/Sổ đỏ,Đông Nam,5.6,20.0,4,4.0,4.0,Đầy đủ,1,0,35.9
72.0,10.79991019,106.6298671,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,10.0,3,4.0,4.0,Đầy đủ,1,0,10.2
68.0,10.76282237,106.6871655,Giấy tờ khác,Chưa xác định,3.4,2.5,1,2.0,2.0,Nhà trống,0,0,9.9
105.0,10.8072199,106.6235862,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,22.0,2,2.0,2.0,Đầy đủ,1,0,16.0
58.0,10.74490153,106.7086533,Sổ hồng/Sổ đỏ,Bắc,4.0,3.5,2,3.0,3.0,Đầy đủ,0,0,6.2
64.0,10.76190132,106.6135982,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,7.0,5,6.0,7.0,Nhà trống,1,0,8.4
207.0,10.78695993,106.7299548,Giấy tờ khác,Chưa xác định,5.3,5.3,1,4.0,4.0,Nhà trống,1,1,35.0
60.7,10.84328134,106.6489737,Sổ hồng/Sổ đỏ,Tây Bắc,4.4,20.0,4,4.0,4.0,Đầy đủ,1,0,8.1
71.0,10.76680225,106.6230996,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,2.5,2,3.0,4.0,Đầy đủ,0,0,8.29
95.0,10.7978161,106.7049832,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,6.0,6.0,Đầy đủ,1,0,18.5
62.0,10.76810668,106.603109,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,2,2.0,2.0,Nhà trống,1,0,5.58
60.0,10.86748804,106.6256007,Sổ hồng/Sổ đỏ,Nam,4.8,8.0,5,6.0,7.0,Đầy đủ,1,1,7.35
260.0,10.78898828,106.6961848,Giấy tờ khác,Chưa xác định,13.0,2.5,4,4.0,4.0,Đầy đủ,0,1,80.0
67.5,10.79124266,106.7000731,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,6,8.0,8.0,Đầy đủ,0,0,17.0
56.0,10.78517935,106.6988176,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,3,4.0,4.0,Đầy đủ,0,1,16.5
84.6,10.89907442,106.5778314,Sổ hồng/Sổ đỏ,Đông Bắc,4.7,2.5,3,3.0,3.0,Cơ bản,0,0,7.5
135.0,10.78583942,106.6089235,Giấy tờ khác,Tây Nam,4.06,8.0,5,4.0,4.0,Đầy đủ,1,0,14.95
135.0,10.82421888,106.7246439,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,2.5,5,17.0,17.0,Thỏa thuận,0,0,18.0
116.6,10.80483872,106.6611876,Sổ hồng/Sổ đỏ,Chưa xác định,5.3,14.0,3,8.0,9.0,Nhà trống,1,0,21.79
200.0,10.72057723,106.6556871,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,1,3.0,1.0,Cơ bản,1,0,10.9
110.0,10.81050797,106.7018223,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,3.0,2,5.0,5.0,Cơ bản,0,0,12.2
107.2,10.85601179,106.7725452,Sổ hồng/Sổ đỏ,Chưa xác định,5.72,5.72,1,2.0,2.0,Đầy đủ,1,0,6.5
147.6,10.7933961,106.6885939,Giấy tờ khác,Chưa xác định,8.2,2.5,3,7.0,7.0,Thỏa thuận,0,1,31.0
115.0,10.79173456,106.6934122,Giấy tờ khác,Chưa xác định,6.0,2.5,6,4.0,4.0,Thỏa thuận,0,0,32.0
49.7,10.83233147,106.6723163,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,3.0,2.0,Đầy đủ,0,0,5.7
