area,lat,lon,legal,direction,front_width,access_road,geo_cluster,land_depth,shape_ratio,business_potential,dist_to_center,road_type,price
130.0,10.8113828488467,106.72829276051,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,2.5,20,21.311475409836067,3.4936844934157487,15.0,5.460078795239513,0,14.5
115.0,16.0547500824369,108.186618812506,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,19.5,71,22.54901960784314,4.421376393694733,97.5,1.665432358104462,2,7.3
118.0,15.7517648814901,108.348333461366,Sổ hồng/Sổ đỏ,Bắc,5.0,4.5,38,23.137254901960787,4.536716647443292,22.5,37.10306122020727,1,0.75
87.5,21.4777105303678,105.843676925515,Sổ hồng/Sổ đỏ,Đông Nam,6.0,2.5,64,14.344262295081968,2.351518409029831,15.0,12.961483716086885,0,1.7
101.0,20.9382254222913,105.733424365651,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,12.0,56,16.557377049180328,2.7143241064230046,72.0,16.062083295759887,2,7.474
123.6,10.795286968495414,106.82813555093152,Giấy tờ khác,Bắc,7.0,10.0,4,17.408450704225352,2.4518944653838526,70.0,14.414560698547348,2,8.4048
84.5,15.965055962274752,108.2612256333232,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,5.5,47,16.568627450980394,3.248750480584391,27.5,11.768482485176383,1,2.75
100.0,10.651857647936358,106.60347874905509,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,50.0,19,16.393442622950822,2.687449610319807,300.0,16.914302527967347,2,3.55
405.0,10.681086642805155,106.78682204335928,Sổ hồng/Sổ đỏ,Tây,9.0,2.5,39,44.505494505494504,4.890713681922473,22.5,13.998255216707093,0,2.95
73.0,10.8077759700054,106.702667687042,Giấy tờ khác,Chưa xác định,4.0,2.5,99,17.804878048780488,4.3426531826293875,10.0,3.995571094350001,0,7.9
800.0,20.9627849199532,107.000527865571,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,7,131.14754098360658,21.499596882558457,15.0,4.370019749427261,0,71.112
105.0,10.9199183951041,106.706119011098,Sổ hồng/Sổ đỏ,Đông Bắc,4.6,6.0,70,22.340425531914896,4.753282028067,27.599999999999998,8.967412591020079,1,3.4
724.5,20.9476686648328,105.560167278147,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,78,118.7704918032787,19.470572426767003,15.0,31.82151245671562,0,12.2
65.0,20.9184105767058,105.959768028253,Giấy tờ khác,Chưa xác định,6.0,2.5,23,10.655737704918034,1.7468422467078744,15.0,16.431458685687076,0,2.795
85.0,20.97761448053393,105.83641293475674,Giấy tờ khác,Chưa xác định,5.0,5.0,43,16.666666666666668,3.2679738562091507,25.0,5.951861089563321,1,5.525
97.5,21.14210234887248,105.9323374353629,Sổ hồng/Sổ đỏ,Tây,6.0,2.5,77,15.98360655737705,2.6202633700618114,15.0,15.009563982161067,0,5.2
117.5,10.678242928795452,106.75392084798276,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,12.0,39,23.03921568627451,4.517493271818531,60.0,12.076652493417216,2,7.285
84.4,10.8432181207739,106.752724138993,Sổ hồng/Sổ đỏ,Đông Bắc,4.0,7.0,99,20.58536585365854,5.020820939916717,28.0,9.892991577912902,2,7.2
100.0,21.4142990631588,105.871563571676,Sổ hồng/Sổ đỏ,Đông Nam,5.0,15.0,64,19.607843137254903,3.844675124951942,75.0,20.14956826132116,2,1.7
100.0,10.8706981217803,106.669923035014,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,31,24.390243902439025,5.948839976204641,40.0,11.393252114773787,2,5.6
70.2,20.9978564503366,105.709584254563,Giấy tờ khác,Tây Nam,4.66,10.0,26,14.747899159663866,3.098298142786527,46.6,15.393017682990683,2,10.2
126.0,10.685506523791892,106.73816739751504,Hợp đồng mua bán,Chưa xác định,6.0,12.0,39,20.655737704918035,3.3861865090029566,72.0,10.568056734356144,2,6.111
80.0,21.1654454823706,106.056405962556,Sổ hồng/Sổ đỏ,Đông Nam,5.4,16.0,34,14.545454545454545,2.644628099173554,86.4,3.0870132710759135,2,14.2
92.0,11.0101967203459,106.831278362952,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,54,15.081967213114755,2.4724536414942224,36.0,6.001654567015536,1,0.949
132.0,10.789147961137314,106.800140625856,Hợp đồng mua bán,Nam,6.0,12.0,4,21.639344262295083,3.547433485622145,72.0,11.284654745460747,2,10.692
100.0,10.835670869370752,106.94170327916184,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,20.0,25,16.393442622950822,2.687449610319807,120.0,17.322645085850336,2,1.5
300.0,15.996754433758,108.266063917103,Sổ hồng/Sổ đỏ,Đông,15.0,7.5,47,19.867549668874172,1.3157317661506074,112.5,9.363358775527496,2,18.0
100.0,10.7663337881616,106.600085400111,Sổ hồng/Sổ đỏ,Tây Nam,5.0,8.0,79,19.607843137254903,3.844675124951942,40.0,10.747764880045882,2,5.7
88.8,20.9861426427243,105.994428610034,Sổ hồng/Sổ đỏ,Đông Nam,4.5,5.0,23,19.304347826086957,4.196597353497165,22.5,15.29935389075397,1,4.7
165.0,15.983321258282784,108.25213177492996,Sổ hồng/Sổ đỏ,Tây,9.0,7.5,47,18.13186813186813,1.9925129815239706,67.5,9.536553176217385,2,12.8
110.0,10.94289202620621,107.1413719546396,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,37,18.0327868852459,2.956194571351787,15.0,32.64601320571336,0,1.76
78.0,21.0459624284824,105.720877251389,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,26,12.78688524590164,2.0962106960494493,90.0,13.972279368529902,2,14.0
810.0,11.964446849321,108.445254511846,Sổ hồng/Sổ đỏ,Tây Nam,25.0,8.0,0,32.27091633466135,1.285693877874954,200.0,3.0271508591189584,2,51.0
300.0,10.4104194785694,106.954161983412,Hợp đồng mua bán,Chưa xác định,6.0,2.5,48,49.18032786885246,8.06234883095942,15.0,15.934726628479105,0,9.0
75.1,10.3788566090878,107.11776103824376,Sổ hồng/Sổ đỏ,Đông Nam,13.0,21.0,48,5.7328244274809155,0.4376201853038867,273.0,5.171427455460277,2,7.45
110.0,10.8965278,106.5781824,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,7.0,31,21.568627450980394,4.229142637447136,35.0,12.327070181391864,2,3.95
130.0,10.8274232163838,106.760695190747,Sổ hồng/Sổ đỏ,Đông,7.0,12.0,4,18.30985915492958,2.578853402102758,84.0,9.18090932900071,2,13.0
129.5,10.7680618642754,106.760396836157,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,12.0,20,6.442786069651741,0.3205366203806836,240.0,6.798069253652793,2,18.13
105.0,10.7696139038107,106.767155080485,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,12.0,20,17.213114754098363,2.8218220908357976,72.0,7.526528015518121,2,14.175
105.0,16.0513047044034,108.24557067872,Sổ hồng/Sổ đỏ,Tây,5.5,2.5,71,18.75,3.348214285714286,13.75,4.647314527171144,0,8.95
206.0,10.782857476511,106.950436674947,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,25,33.77049180327869,5.536146197258802,15.0,22.695611544324,0,2.25
63.0,12.298203693126418,109.18839287012815,Hợp đồng mua bán,Đông Nam,6.0,14.0,74,10.327868852459018,1.6930932545014783,84.0,6.666774515391581,2,1.89
78.0,16.0737946840385,108.16679874668,Sổ hồng/Sổ đỏ,Nam,6.5,10.5,55,11.818181818181818,1.790633608815427,68.25,4.3543022288290665,2,8.9
100.0,10.835841650449908,106.9413013008513,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,40.0,25,19.607843137254903,3.844675124951942,200.0,17.280428467906898,2,1.3
51.3,21.25903311002157,105.79758061096072,Sổ hồng/Sổ đỏ,Nam,4.2,4.0,1,11.930232558139535,2.7744726879394266,16.8,26.298049102593573,1,1.77
976.0,10.6867283459567,106.65374006402,Sổ hồng/Sổ đỏ,Chưa xác định,19.7,49.0,79,49.292929292929294,2.4895418834812775,965.3,10.668390939677595,2,15.0
80.0,15.9846324133208,108.269571248372,Sổ hồng/Sổ đỏ,Nam,5.0,5.5,47,15.686274509803923,3.075740099961554,27.5,10.584410639104307,1,4.65
87.5,10.7697061798432,106.767634261603,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,20,17.15686274509804,3.364090734332949,12.5,7.578468258610605,0,11.8
150.0,11.09652692439235,106.63298949414556,Sổ hồng/Sổ đỏ,Bắc,5.0,16.0,76,29.411764705882355,5.767012687427913,80.0,13.065637765085508,2,1.45
70.0,21.043725256174,105.737493399232,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,3.0,26,15.217391304347828,3.308128544423441,13.5,12.230052460071576,1,9.17
169.0,10.6754658435208,106.698638552789,Sổ hồng/Sổ đỏ,Tây Nam,7.0,6.0,39,23.802816901408452,3.352509422733585,42.0,10.745291601899249,1,4.9
100.0,10.7949654041574,107.009643298549,Sổ hồng/Sổ đỏ,Đông,16.0,25.0,25,6.211180124223602,0.38578758535550317,400.0,25.662379293365525,2,1.8
393.0,20.953179035335125,107.10259141367185,Sổ hồng/Sổ đỏ,Đông,18.0,12.0,7,21.71270718232044,1.1995970818961568,216.0,6.284462755770009,2,24.4
100.0,10.36290623628911,106.43438769557734,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,85,19.607843137254903,3.844675124951942,12.5,53.87464443840074,0,4.5
135.0,10.8721422648873,106.708717609228,Sổ hồng/Sổ đỏ,Chưa xác định,6.2,12.0,99,21.42857142857143,3.4013605442176873,74.4,11.182227181267715,2,5.55
100.0,11.0449048138617,106.689948897784,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,5.6,29,21.73913043478261,4.725897920604916,25.2,8.278512368854745,1,2.6
254.0,16.0930005748856,108.235337302397,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,10.5,71,41.63934426229508,6.826122010212309,63.0,5.564089431875092,2,20.32
108.0,20.9278481213453,106.985905327637,Sổ hồng/Sổ đỏ,Bắc,6.5,13.0,7,16.363636363636363,2.479338842975207,84.5,6.8734555923847855,2,4.5
168.0,16.0814814393282,108.244752818145,Sổ hồng/Sổ đỏ,Đông,10.0,7.5,71,16.633663366336634,1.6468973630036272,75.0,5.453579852433257,2,29.0
140.0,10.8800545728342,106.665992076393,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,31,27.450980392156865,5.382545174932719,50.0,11.274491408140852,2,7.6
100.0,21.04934657221535,105.50955082755203,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,8.0,32,16.393442622950822,2.687449610319807,48.0,32.379647837263434,2,2.8
96.0,21.2761315370577,106.218116484752,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,20.0,91,15.737704918032788,2.5799516259070145,120.0,17.78428426554125,2,3.4
114.3,20.8839788293354,105.521502946732,Sổ hồng/Sổ đỏ,Chưa xác định,11.86,2.5,13,9.55685618729097,0.7990682430845293,29.65,38.101879497150485,0,1.3
173.9,11.0065297119939,106.513182466573,Sổ hồng/Sổ đỏ,Chưa xác định,5.99,2.5,75,28.555008210180624,4.688835502492713,14.975000000000001,15.415776318512304,0,1.8
240.0,10.9284996726191,108.115985515315,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,30.0,15,39.34426229508197,6.449879064767536,180.0,10.204061710626293,2,14.0
129.5,10.7689453475171,106.761046058408,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,18.5,20,18.23943661971831,2.5689347351715934,129.5,6.863102720463766,2,20.72
101.0,21.0594220136227,105.515342937236,Sổ hồng/Sổ đỏ,Đông Nam,6.12,4.4,32,16.237942122186496,2.610601627361173,26.928000000000004,31.54812672727715,1,3.6
621.0,11.8326305693408,109.178553031255,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,63,151.46341463414635,36.94229625223082,10.0,45.207076371445005,0,3.45
52.0,20.9792363770982,105.941288937712,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,23,8.524590163934427,1.3974737973662996,15.0,10.570531136263794,0,3.952
147.0,10.3555639894359,107.09971748355,Sổ hồng/Sổ đỏ,Đông Bắc,8.0,16.0,48,18.14814814814815,2.240512117055327,128.0,1.9937566855218545,2,22.0
80.0,10.67850614170336,106.7536659674356,Giấy tờ khác,Chưa xác định,6.0,8.0,39,13.114754098360656,2.1499596882558456,48.0,12.03735027706634,2,2.8
575.0,10.4519594633857,107.26633951495,Sổ hồng/Sổ đỏ,Đông Nam,10.0,10.0,14,56.93069306930693,5.636702284089796,100.0,23.134452706589588,2,2.8
110.0,10.7372598420323,106.623145533203,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,79,18.0327868852459,2.956194571351787,15.0,9.078133610218616,0,22.0
80.0,20.75837113123245,106.20950144423064,Sổ hồng/Sổ đỏ,Đông Nam,5.5,19.0,53,14.285714285714286,2.5510204081632657,104.5,36.639051509562385,2,2.45
160.0,12.2299715798414,109.162044032298,Hợp đồng mua bán,Bắc,8.0,20.0,6,19.75308641975309,2.4386526444139616,160.0,3.891890521432925,2,7.76
70.0,10.900072453943,106.82861214712,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,8.0,93,8.641975308641976,1.0669105319311083,64.0,6.557467065487551,2,5.5
115.0,16.0871061799679,108.24683984555,Sổ hồng/Sổ đỏ,Tây,5.0,10.5,71,22.54901960784314,4.421376393694733,52.5,5.998041203239644,2,16.5
216.0,10.7023842858185,106.709742315781,Sổ hồng/Sổ đỏ,Tây Bắc,9.0,12.0,39,23.736263736263737,2.6083806303586528,108.0,7.852175191671881,2,16.8
203.9,10.6782390847173,106.703947863747,Sổ hồng/Sổ đỏ,Đông Nam,12.0,14.0,39,16.85123966942149,1.3926644354893793,168.0,10.455081943815813,2,7.6
106.0,20.8714199994941,106.67900108908,Sổ hồng/Sổ đỏ,Tây Nam,6.0,26.0,16,17.37704918032787,2.848696586938995,156.0,1.7356293910863336,2,6.2
100.0,10.9029568395052,107.024208176339,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,56.0,25,19.607843137254903,3.844675124951942,280.0,20.72071868742015,2,0.85
100.0,10.713583010310868,106.68547459535324,Giấy tờ khác,Chưa xác định,5.0,2.5,39,19.607843137254903,3.844675124951942,12.5,6.655937122787582,0,8.3
70.0,10.853029264211,106.719548775938,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,99,11.475409836065575,1.8812147272238648,15.0,9.293372629392973,0,6.0
120.0,10.8814842783658,106.711557051833,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,99,14.814814814814815,1.828989483310471,20.0,12.248851036903313,0,5.2
100.0,21.386873812912,105.300279618985,Sổ hồng/Sổ đỏ,Nam,5.0,10.0,33,19.607843137254903,3.844675124951942,50.0,12.734513134460876,2,0.7
121.0,15.9600990745647,108.257936141414,Giấy tờ khác,Chưa xác định,5.5,7.0,47,21.607142857142858,3.858418367346939,38.5,12.059884239471076,2,4.5
175.0,21.307679862657903,105.58624880795556,Hợp đồng mua bán,Tây,8.0,19.0,35,21.60493827160494,2.6672763298277706,152.0,19.13934398256283,2,6.3
588.9,12.8035713520778,109.307036400956,Sổ hồng/Sổ đỏ,Đông,30.0,12.0,40,19.564784053156146,0.6499928256862506,360.0,63.93161753864524,2,7.0668
98.3,16.1031329948511,108.28210348089,Sổ hồng/Sổ đỏ,Đông Nam,15.8,5.0,71,6.182389937106918,0.3888295557928879,79.0,10.11185390628842,1,13.5
135.6,10.76868269359596,106.76055436478502,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,2.5,20,17.842105263157894,2.347645429362881,18.75,6.811032712521666,0,25.7
69.4,20.84906992827582,105.6151332333684,Sổ hồng/Sổ đỏ,Nam,5.0,7.0,13,13.607843137254903,2.668204536716648,35.0,31.850854677388078,2,2.5
100.0,10.8201836131373,107.041028874575,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,13.0,25,19.607843137254903,3.844675124951942,65.0,26.491250814035375,2,2.2
70.5,11.3874970522241,106.607320683151,Sổ hồng/Sổ đỏ,Tây,5.0,5.0,42,13.823529411764707,2.710495963091119,25.0,45.516518689981915,1,0.58
65.0,20.7800529395027,106.563407839225,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,16,12.745098039215687,2.4990388312187624,25.0,14.964825156381064,1,0.7
97.0,10.821614882287728,106.78328156824284,Hợp đồng mua bán,Tây Bắc,5.0,12.0,4,19.019607843137255,3.7293348712033834,60.0,10.7923044770765,2,8.1
106.5,10.4830870954185,107.198920827889,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,14,20.88235294117647,4.0945790080738185,12.5,19.73560724907949,0,2.35
120.0,16.0656210718377,108.102936401442,Giấy tờ khác,Tây Bắc,6.0,2.5,55,19.672131147540984,3.224939532383768,15.0,10.67997331678316,0,2.89
146.6,10.794252479946884,106.8042355219348,Hợp đồng mua bán,Chưa xác định,6.0,2.5,4,24.0327868852459,3.9398011287288366,15.0,11.830765624145663,0,8.6494
196.0,10.677828674616,106.75406952012,Sổ hồng/Sổ đỏ,Đông Nam,7.0,16.0,39,27.605633802816904,3.8881174370164655,112.0,12.12463786308538,2,11.76
100.0,10.78660942767594,106.95485381855524,Sổ hồng/Sổ đỏ,Chưa xác định,25.0,20.0,25,3.98406374501992,0.1587276392438215,500.0,22.5975883479122,2,2.2
70.0,10.8392219936882,106.665313890455,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,99,17.073170731707318,4.164187983343249,24.0,8.287716180792662,1,6.6
127.0,16.0829459320685,108.160746003499,Giấy tờ khác,Chưa xác định,6.3,7.5,55,19.84375,3.1005859375000004,47.25,5.44928980831798,2,11.5
59.2,9.94310479087268,105.71800343655148,Sổ hồng/Sổ đỏ,Nam,4.0,12.0,49,14.439024390243905,3.5217132659131476,48.0,11.785242481914576,2,0.95
169.81,10.8635788651776,106.779736734222,Sổ hồng/Sổ đỏ,Chưa xác định,7.9,12.0,70,21.22625,2.65328125,94.80000000000001,12.493853811638012,2,13.6
100.0,20.9981246508978,105.515695234408,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,78,19.607843137254903,3.844675124951942,30.0,35.29880138211129,1,5.4
180.0,20.8798508834515,106.587133437601,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,17.0,16,29.508196721311478,4.837409298575652,102.0,10.22447516402697,2,4.32
77.0,20.9775249460827,105.913881740147,Sổ hồng/Sổ đỏ,Đông,5.0,3.0,23,15.098039215686276,2.9603998462129955,15.0,8.397089434897739,1,7.315
98.0,12.178972466153,109.179126456133,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,7.0,6,13.802816901408452,1.9440587185082328,49.0,6.921249288118361,2,1.65
80.0,10.754089511400714,106.43838842292756,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,24.0,52,13.114754098360656,2.1499596882558456,144.0,28.46295886426667,2,0.945
40.0,20.9409509718477,105.698905703416,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,56,9.756097560975611,2.3795359904818567,10.0,18.833756505072767,0,2.75
295.0,20.6738257917573,106.599552936695,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,62,57.84313725490196,11.341791618608228,12.5,22.014307088975386,0,2.36
240.0,10.8117358359897,106.729676211637,Sổ hồng/Sổ đỏ,Chưa xác định,11.0,20.0,20,21.62162162162162,1.9478938397857317,220.0,5.582994017813118,2,29.0
105.0,16.0095547854576,108.241033963859,Sổ hồng/Sổ đỏ,Đông Nam,5.0,7.5,3,20.58823529411765,4.0369088811995395,37.5,6.487674583948139,2,5.72
120.0,11.6885506193837,109.173960646305,Sổ hồng/Sổ đỏ,Tây,6.0,5.0,27,19.672131147540984,3.224939532383768,30.0,61.23491950453902,1,1.86
279.0,20.9762062384323,105.953721523503,Sổ hồng/Sổ đỏ,Chưa xác định,11.95,11.95,23,23.15352697095436,1.9214545204111504,142.80249999999998,11.855111879105138,2,10.044
208.0,10.7946078291059,106.745050586725,Sổ hồng/Sổ đỏ,Đông,13.0,2.5,20,15.877862595419847,1.2120505798030419,32.5,5.686957324838921,0,54.0
122.0,11.9473056660886,108.429389813865,Sổ hồng/Sổ đỏ,Đông Bắc,9.0,6.0,0,13.406593406593407,1.4732520227025723,54.0,3.2374535744971187,1,9.0
160.0,10.8074844,106.7983557,Sổ hồng/Sổ đỏ,Tây Bắc,8.0,12.0,4,19.75308641975309,2.4386526444139616,96.0,11.615663829922628,2,10.4
115.0,10.806291832732194,106.78324888120956,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,22.54901960784314,4.421376393694733,60.0,10.027610550435938,2,12.075
110.0,15.958225244721628,108.27365615361585,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,7.5,47,21.568627450980394,4.229142637447136,37.5,13.141402953099055,2,3.3
149.0,16.0869626596131,108.152466284221,Sổ hồng/Sổ đỏ,Tây Nam,7.5,5.5,55,19.605263157894736,2.579639889196676,41.25,6.430323793907622,1,7.95
125.0,10.8785228112621,106.669090511313,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,31,24.50980392156863,4.805843906189928,12.5,11.49361738167161,0,5.6
154.0,10.679728018005,106.731258205508,Giấy tờ khác,Chưa xác định,7.0,12.0,39,21.690140845070424,3.0549494147986516,84.0,10.88416109591219,2,6.93
161.0,10.9650132210482,106.712585629143,Sổ hồng/Sổ đỏ,Tây Nam,5.0,21.0,29,31.568627450980394,6.189926951172627,105.0,6.844731402477961,2,5.4
110.0,20.8473260847139,106.51900943785,Sổ hồng/Sổ đỏ,Đông Nam,5.0,8.0,16,21.568627450980394,4.229142637447136,40.0,16.98553002535512,2,2.45
144.0,10.68543748832,106.737602663937,Hợp đồng mua bán,Đông Nam,6.0,20.0,39,23.60655737704918,3.869927438860522,120.0,10.549789776887598,2,8.928
100.0,11.151032380729715,106.58744907295404,Giấy tờ khác,Chưa xác định,6.0,32.0,76,16.393442622950822,2.687449610319807,192.0,20.22469866015647,2,0.95
63.0,10.8363219690396,106.726569954015,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,99,15.365853658536587,3.747769185008924,20.0,7.780124682215842,1,5.8
100.0,21.0251696878038,105.556902872278,Sổ hồng/Sổ đỏ,Bắc,11.0,9.0,78,9.00900900900901,0.8116224332440549,99.0,30.85890412831446,2,3.3
73.0,10.8392847075541,106.741380256522,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,6.0,99,13.035714285714286,2.3278061224489797,33.0,8.828947966418271,1,6.5
