area,lat,lon,legal,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
32.0,21.0525186396163,105.898901821702,Sổ hồng/Sổ đỏ,6.0,2.5,5,3,3,Nhà trống,0,0,6.7
39.0,21.0168286152275,105.838686141134,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,6.8
43.0,21.0290048555146,105.81293182996,Sổ hồng/Sổ đỏ,4.5,4.0,6,4,4,Đầy đủ,0,1,8.9
77.0,21.0648913372022,105.80618175492,Sổ hồng/Sổ đỏ,4.5,2.5,6,6,5,Đầy đủ,0,0,27.0
60.0,20.9652045753736,105.775006062871,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Cơ bản,0,0,12.9
54.0,21.0163835985402,105.822619016946,Sổ hồng/Sổ đỏ,4.6,20.0,4,4,4,Đầy đủ,0,2,27.0
62.0,21.0217305474639,105.791065642015,Sổ hồng/Sổ đỏ,5.6,5.0,5,5,5,Đầy đủ,1,1,32.5
90.0,20.9954337705441,105.799710178885,Sổ hồng/Sổ đỏ,4.0,6.0,6,8,9,Đầy đủ,0,1,22.9
48.5,21.038873707556,105.934588181817,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,1,0,9.1
108.0,21.0043860479092,105.821132427607,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,48.0
36.0,21.0190958809462,105.838287913482,Sổ hồng/Sổ đỏ,4.0,3.0,6,3,5,Đầy đủ,1,0,9.7
220.0,21.0025848780369,105.802566926165,Sổ hồng/Sổ đỏ,10.0,13.0,3,3,3,Nhà trống,0,2,98.0
38.0,21.0054035961033,105.86133044517,Sổ hồng/Sổ đỏ,5.0,2.5,5,11,11,Nhà trống,0,0,13.2
71.0,21.0612570396619,105.809167808246,Sổ hồng/Sổ đỏ,5.6,3.5,4,4,5,Cơ bản,0,1,22.5
65.0,20.9979938359331,105.817397461816,Sổ hồng/Sổ đỏ,4.7,30.0,3,4,3,Thỏa thuận,1,2,31.9
45.0,20.9668222012699,105.762073415875,Sổ hồng/Sổ đỏ,4.0,4.0,1,1,1,Đầy đủ,0,1,9.3
36.0,21.0463812445247,105.810564171094,Sổ hồng/Sổ đỏ,4.0,2.5,5,3,4,Cơ bản,0,0,10.5
108.0,21.061319722786,105.808905851349,Sổ hồng/Sổ đỏ,6.0,6.0,9,9,8,Nhà trống,0,1,79.0
60.0,20.9681401360041,105.772408976379,Giấy tờ khác,4.5,2.5,3,4,4,Đầy đủ,1,0,9.45
46.0,21.0314099148053,105.764549000212,Sổ hồng/Sổ đỏ,4.2,60.0,7,4,4,Đầy đủ,1,2,14.8
52.0,20.9954574118515,105.81729714285,Sổ hồng/Sổ đỏ,2.0,2.5,5,5,4,Đầy đủ,0,0,14.0
34.0,21.0267247560991,105.833646924745,Sổ hồng/Sổ đỏ,4.5,3.0,5,3,4,Nhà trống,0,0,9.5
83.0,21.0459360908285,105.799493403554,Giấy tờ khác,4.5,2.5,5,4,4,Nhà trống,1,0,33.89
40.0,21.0145294630811,105.817313115396,Sổ hồng/Sổ đỏ,4.0,10.0,4,4,4,Đầy đủ,0,2,28.5
88.0,21.0350242731244,105.800110040027,Sổ hồng/Sổ đỏ,5.4,2.5,6,4,4,Cơ bản,0,0,29.0
54.0,20.9796263466469,105.743975933006,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,10.0
100.0,21.0322164406216,105.788666690757,Sổ hồng/Sổ đỏ,6.0,2.5,8,8,8,Nhà trống,0,0,58.0
36.0,20.9964412018403,105.821924004704,Sổ hồng/Sổ đỏ,3.4,2.5,5,3,4,Đầy đủ,0,0,10.8
38.6,21.0029605004989,105.865678703656,Sổ hồng/Sổ đỏ,5.0,2.5,5,3,4,Đầy đủ,1,0,12.6
47.0,20.9761523933028,105.791211731902,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,4,Thỏa thuận,1,0,9.5
54.5,21.073013669058,105.785764665118,Sổ hồng/Sổ đỏ,9.15,2.5,7,4,4,Đầy đủ,1,0,21.5
36.0,21.0462295692746,105.79927436781,Sổ hồng/Sổ đỏ,4.0,6.0,7,7,7,Nhà trống,0,1,16.0
55.0,21.0217131106443,105.834304058664,Sổ hồng/Sổ đỏ,6.0,2.5,6,4,4,Đầy đủ,0,0,27.9
42.0,21.0552786034546,105.880444467298,Sổ hồng/Sổ đỏ,4.5,5.0,5,3,4,Đầy đủ,0,1,8.56
62.0,21.0071328040744,105.810058153347,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,1,0,26.0
67.0,21.0002955144506,105.828020790268,Sổ hồng/Sổ đỏ,4.5,18.0,5,6,4,Nhà trống,0,2,41.8
30.0,20.9939189859672,105.817203561206,Sổ hồng/Sổ đỏ,4.6,4.0,3,3,3,Cơ bản,0,1,7.99
75.0,21.0438178835181,105.872295055325,Giấy tờ khác,4.5,2.5,8,4,4,Nhà trống,1,0,37.9
82.0,21.0370432501068,105.844995641234,Sổ hồng/Sổ đỏ,6.2,2.5,5,3,4,Cơ bản,0,0,45.0
85.0,20.9954535065871,105.856658596775,Sổ hồng/Sổ đỏ,4.5,6.0,6,6,5,Thỏa thuận,0,1,23.8
250.0,21.0687813429571,105.824121836068,Sổ hồng/Sổ đỏ,13.0,5.0,3,6,3,Đầy đủ,0,1,88.0
46.5,20.9869095159026,105.831477938199,Sổ hồng/Sổ đỏ,4.0,2.5,5,5,5,Đầy đủ,1,0,9.58
89.0,21.0319588740801,105.900625500702,Sổ hồng/Sổ đỏ,4.5,9.0,8,5,5,Đầy đủ,0,2,33.0
60.0,20.9911135563876,105.844450842925,Sổ hồng/Sổ đỏ,3.6,10.0,5,6,7,Đầy đủ,1,2,25.0
72.0,20.998427222734,105.803531307,Sổ hồng/Sổ đỏ,4.5,18.0,5,4,4,Nhà trống,0,2,39.5
115.0,21.0118263770835,105.864652463471,Sổ hồng/Sổ đỏ,4.8,30.0,7,4,4,Đầy đủ,0,2,69.8
55.0,21.0644240967121,105.805906084631,Sổ hồng/Sổ đỏ,3.5,5.0,5,6,6,Đầy đủ,0,1,14.0
90.0,21.0189673757017,105.792351662154,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,0,0,40.0
35.0,20.9825629566922,105.820968203358,Sổ hồng/Sổ đỏ,3.7,2.5,4,4,4,Đầy đủ,0,0,7.6
58.0,21.0188568716105,105.792180010884,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,20.0
50.0,21.0387794459968,105.934406855855,Sổ hồng/Sổ đỏ,4.5,3.0,6,4,4,Đầy đủ,1,0,9.2
34.0,20.9827370574249,105.834629286477,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,5,Đầy đủ,0,0,10.5
33.0,20.9877127003882,105.800640664694,Sổ hồng/Sổ đỏ,6.0,2.0,6,7,7,Đầy đủ,1,0,6.8
120.0,21.0338950775768,105.812935566794,Sổ hồng/Sổ đỏ,6.8,6.0,2,3,2,Thỏa thuận,1,1,45.0
30.0,21.057797251847543,105.71423704731627,Sổ hồng/Sổ đỏ,3.4,2.5,5,4,4,Đầy đủ,0,0,5.7
38.0,21.060925863598,105.809375677376,Sổ hồng/Sổ đỏ,3.6,3.0,7,4,6,Đầy đủ,0,0,13.8
68.0,21.0336090725158,105.906192794146,Sổ hồng/Sổ đỏ,4.0,4.0,4,5,3,Đầy đủ,0,1,11.2
56.0,21.028759562302,105.883737124981,Sổ hồng/Sổ đỏ,4.2,5.0,4,4,4,Cơ bản,0,1,15.2
120.0,21.0777072029715,105.817707026332,Sổ hồng/Sổ đỏ,6.0,8.0,4,3,3,Cơ bản,0,2,85.3
48.0,20.9708270792954,105.844783975936,Sổ hồng/Sổ đỏ,4.0,10.0,6,5,4,Cơ bản,1,2,22.5
28.0,20.9911893777215,105.813637707111,Sổ hồng/Sổ đỏ,3.4,2.5,5,3,4,Đầy đủ,0,0,6.2
80.0,21.0305499466237,105.920719938075,Giấy tờ khác,9.5,2.5,7,6,6,Thỏa thuận,0,0,26.0
60.0,21.083837168358,105.808501223666,Sổ hồng/Sổ đỏ,4.4,3.0,5,8,5,Cơ bản,1,0,13.8
43.0,21.0841634238681,105.808309720042,Sổ hồng/Sổ đỏ,5.0,2.5,6,5,6,Đầy đủ,0,0,9.3
60.0,21.0019187134942,105.84698174843,Sổ hồng/Sổ đỏ,4.5,2.5,7,11,11,Đầy đủ,0,0,18.9
42.0,20.970076977281,105.787012007334,Sổ hồng/Sổ đỏ,4.0,9.0,4,4,4,Đầy đủ,0,2,11.0
50.0,21.0672575861053,105.920482173944,Sổ hồng/Sổ đỏ,4.5,2.5,6,3,4,Nhà trống,1,0,6.2
26.6,21.0249494573134,105.84536497142,Sổ hồng/Sổ đỏ,4.5,2.5,3,3,1,Thỏa thuận,0,0,6.0
120.0,20.9952389102915,105.800126347744,Sổ hồng/Sổ đỏ,6.0,40.0,9,9,8,Cơ bản,1,2,88.0
68.0,21.0068453616902,105.810307068005,Sổ hồng/Sổ đỏ,5.5,2.5,4,4,4,Nhà trống,1,0,23.3
45.0,21.0461616532188,105.874847170762,Sổ hồng/Sổ đỏ,7.5,2.5,3,3,3,Đầy đủ,0,0,8.5
32.0,20.992787430257,105.836507480463,Sổ hồng/Sổ đỏ,3.9,5.0,5,3,4,Đầy đủ,0,1,12.5
190.0,21.0313125597411,105.791000612738,Sổ hồng/Sổ đỏ,4.0,30.0,4,7,10,Cơ bản,0,2,93.0
35.2,20.9794028907976,105.821302365166,Sổ hồng/Sổ đỏ,3.6,2.5,5,4,4,Đầy đủ,1,0,10.6
45.0,21.0028845949366,105.829870166134,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,8.1
50.0,21.0805819510532,105.806788201382,Sổ hồng/Sổ đỏ,7.6,2.5,6,2,4,Đầy đủ,0,0,24.5
38.0,21.0104255688903,105.818429882694,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,0,0,7.2
48.0,21.0110362846914,105.799577228773,Sổ hồng/Sổ đỏ,3.8,2.5,6,5,5,Đầy đủ,0,0,16.5
42.0,21.0255332791202,105.827599804184,Sổ hồng/Sổ đỏ,4.0,2.5,5,2,4,Nhà trống,0,0,9.86
50.0,21.0345265390412,105.743302959374,Sổ hồng/Sổ đỏ,4.6,2.5,4,4,4,Nhà trống,0,0,12.6
45.0,20.97389091292775,105.84226026558206,Sổ hồng/Sổ đỏ,4.5,45.0,6,4,4,Thỏa thuận,1,2,23.0
80.0,21.0120126622252,105.801695451927,Sổ hồng/Sổ đỏ,5.0,2.5,7,5,4,Đầy đủ,0,0,28.0
60.0,21.0776579344115,105.817612255165,Sổ hồng/Sổ đỏ,4.5,2.5,7,6,7,Cơ bản,0,0,28.5
32.0,21.0297092734918,105.775060542707,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,6.9
45.7,21.0492594937848,105.88310326146,Sổ hồng/Sổ đỏ,4.3,5.0,8,3,4,Đầy đủ,1,1,23.9
38.0,21.0408765062182,105.77917687575,Sổ hồng/Sổ đỏ,4.5,2.5,6,5,4,Đầy đủ,0,0,10.8
55.0,21.0331825040141,105.8270673727,Sổ hồng/Sổ đỏ,5.5,6.0,7,4,4,Đầy đủ,0,1,24.5
34.0,21.0295231485031,105.774946442248,Sổ hồng/Sổ đỏ,4.5,2.5,6,5,6,Nhà trống,1,0,7.9
45.0,21.0510152517929,105.866863592427,Sổ hồng/Sổ đỏ,5.4,2.5,4,2,3,Đầy đủ,1,0,10.8
35.0,21.0184707605005,105.80400254769,Sổ hồng/Sổ đỏ,4.5,3.0,5,4,4,Đầy đủ,1,0,9.3
55.0,21.0295375613458,105.744786508671,Sổ hồng/Sổ đỏ,4.5,2.5,7,11,11,Đầy đủ,0,0,14.0
60.0,21.0156401598338,105.824573705073,Giấy tờ khác,6.0,6.0,6,4,4,Đầy đủ,0,1,31.5
85.0,21.0003894120064,105.827619721841,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,4,Thỏa thuận,0,0,22.0
39.0,21.0365990743498,105.78893525536,Sổ hồng/Sổ đỏ,4.0,2.5,7,5,5,Nhà trống,0,0,12.4
40.0,20.9642526978175,105.818626037751,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,0,0,9.6
60.0,21.0438365939074,105.786323510985,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Nhà trống,0,0,22.5
60.0,21.0351124877429,105.810181280092,Sổ hồng/Sổ đỏ,5.0,2.5,7,4,4,Đầy đủ,0,0,25.0
50.0,21.0314821356959,105.788263239321,Giấy tờ khác,4.5,2.5,6,4,4,Đầy đủ,0,0,15.6
35.0,20.9684386460213,105.754988093185,Sổ hồng/Sổ đỏ,4.5,4.0,4,3,2,Nhà trống,0,1,6.5
60.0,21.0036527014056,105.811145145165,Sổ hồng/Sổ đỏ,5.65,2.5,4,4,4,Đầy đủ,0,0,16.7
38.0,21.0383707829344,105.87184798479,Sổ hồng/Sổ đỏ,4.5,4.5,5,3,3,Đầy đủ,0,1,9.2
90.0,20.9785686090596,105.840485314334,Sổ hồng/Sổ đỏ,4.5,8.0,6,6,5,Đầy đủ,0,2,25.8
37.0,21.0125847085969,105.770472606282,Sổ hồng/Sổ đỏ,3.5,3.0,5,6,4,Đầy đủ,0,0,8.399
35.0,21.0130092655617,105.905161960721,Sổ hồng/Sổ đỏ,4.0,3.0,5,3,4,Đầy đủ,0,0,5.5
55.0,21.0609596269733,105.80945337229,Sổ hồng/Sổ đỏ,4.5,2.5,3,4,4,Đầy đủ,0,0,11.8
34.0,21.0325981496424,105.808883138584,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,10.5
37.0,20.9949957638575,105.885337638075,Sổ hồng/Sổ đỏ,4.5,3.0,5,3,4,Nhà trống,0,0,8.65
110.0,21.0105546998409,105.802093708764,Sổ hồng/Sổ đỏ,7.5,2.5,7,2,4,Nhà trống,0,0,57.5
130.0,21.0335535495895,105.813126224377,Sổ hồng/Sổ đỏ,11.0,10.0,5,6,4,Đầy đủ,1,2,77.5
42.0,21.0107089145274,105.848019934862,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,0,0,15.0
51.8,21.0388913033375,105.727257856649,Sổ hồng/Sổ đỏ,4.0,3.0,7,11,11,Đầy đủ,0,0,14.5
41.0,21.0577406868978,105.730465302121,Sổ hồng/Sổ đỏ,4.0,2.5,7,4,4,Cơ bản,0,0,11.8
150.0,21.0290829850181,105.844257647406,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,65.0
50.0,20.9817750510151,105.834926005235,Sổ hồng/Sổ đỏ,5.0,2.0,3,4,3,Đầy đủ,1,0,12.75
108.0,21.0020194481196,105.846460323954,Sổ hồng/Sổ đỏ,8.0,2.5,4,4,4,Nhà trống,1,0,62.0
50.0,20.9980507690582,105.850236554842,Sổ hồng/Sổ đỏ,5.8,2.5,4,6,8,Đầy đủ,0,0,14.5
60.0,20.9250934833779,105.859762829636,Sổ hồng/Sổ đỏ,4.0,3.5,3,3,2,Cơ bản,0,1,8.5
77.0,21.0152201567015,105.850024938154,Sổ hồng/Sổ đỏ,4.5,5.0,7,7,7,Đầy đủ,0,1,44.8
40.0,20.9306522255094,105.717258454128,Sổ hồng/Sổ đỏ,4.0,8.0,4,4,3,Đầy đủ,0,2,4.75
40.0,20.999961699709,105.74253687733,Giấy tờ khác,2.5,2.5,3,3,3,Đầy đủ,0,0,5.8
73.0,21.0009760097172,105.828625046668,Sổ hồng/Sổ đỏ,6.0,2.5,8,4,4,Đầy đủ,0,0,14.8
60.0,20.9872260200754,105.806650451577,Sổ hồng/Sổ đỏ,4.0,2.5,6,4,4,Đầy đủ,1,0,12.8
32.0,21.0720197903887,105.900837343669,Sổ hồng/Sổ đỏ,5.0,2.5,6,4,4,Đầy đủ,0,0,6.45
39.0,21.0363959884262,105.785392362993,Sổ hồng/Sổ đỏ,4.5,5.0,5,5,4,Đầy đủ,0,1,8.0
42.0,21.0206191810062,105.774308262686,Giấy tờ khác,4.5,3.0,6,5,4,Đầy đủ,0,0,9.9
38.0,20.9881526522275,105.800786423048,Sổ hồng/Sổ đỏ,3.2,3.2,5,4,4,Đầy đủ,1,0,8.3
110.0,21.0300561942744,105.837173111141,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Thỏa thuận,0,0,48.0
78.0,21.0225642159671,105.798018477147,Sổ hồng/Sổ đỏ,12.5,2.5,6,4,4,Nhà trống,0,0,31.95
68.0,21.0391823341335,105.769912144741,Sổ hồng/Sổ đỏ,5.0,50.0,6,8,5,Nhà trống,0,2,26.8
80.0,21.0434398083963,105.872267969365,Sổ hồng/Sổ đỏ,4.5,6.0,7,4,7,Đầy đủ,0,1,26.8
88.0,20.990255798962,105.833831766482,Sổ hồng/Sổ đỏ,4.2,2.5,7,2,1,Đầy đủ,0,0,29.0
32.0,21.0900093105989,105.804282238787,Sổ hồng/Sổ đỏ,4.2,2.5,5,3,4,Cơ bản,0,0,7.6
91.0,20.9964169400146,105.845897154428,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Nhà trống,1,0,40.0
87.0,21.0713386509298,105.794202043709,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,25.0
136.0,21.0656732949968,105.828818148035,Sổ hồng/Sổ đỏ,4.5,2.5,6,12,2,Đầy đủ,1,0,23.9
82.0,21.0280988327286,105.892610552321,Sổ hồng/Sổ đỏ,4.4,15.0,6,5,6,Đầy đủ,0,2,46.0
54.0,21.070422656055,105.986382967036,Sổ hồng/Sổ đỏ,4.5,10.0,1,1,1,Thỏa thuận,0,2,10.8
100.0,21.0382340427667,105.872944050612,Giấy tờ khác,5.8,5.8,7,6,7,Đầy đủ,1,1,28.5
54.0,20.9956248778364,105.81756501631,Sổ hồng/Sổ đỏ,8.2,4.0,6,10,10,Đầy đủ,1,1,11.5
70.0,21.0607459923447,105.809373787832,Sổ hồng/Sổ đỏ,22.0,30.0,7,4,4,Đầy đủ,1,2,50.0
150.0,21.066373,105.8265568,Sổ hồng/Sổ đỏ,7.0,2.5,8,4,4,Đầy đủ,0,0,100.0
40.0,21.0265156819709,105.892914239922,Sổ hồng/Sổ đỏ,4.53,2.5,6,1,4,Đầy đủ,0,0,11.9
120.0,21.0232727621733,105.806319155099,Sổ hồng/Sổ đỏ,5.0,2.5,7,4,4,Nhà trống,0,0,84.0
40.0,21.0422171023866,105.848260167228,Sổ hồng/Sổ đỏ,5.0,2.5,6,3,4,Đầy đủ,0,0,30.5
120.0,21.0034870558748,105.811033193479,Sổ hồng/Sổ đỏ,10.0,2.5,3,5,4,Đầy đủ,0,0,28.0
30.0,20.9435031086994,105.854669996604,Giấy tờ khác,3.0,2.0,3,4,4,Nhà trống,0,0,4.99
55.0,20.9712064782976,105.759936171249,Sổ hồng/Sổ đỏ,5.0,12.0,7,4,4,Đầy đủ,0,2,16.48
40.0,20.9476912412346,105.732495885449,Sổ hồng/Sổ đỏ,4.0,5.0,5,4,4,Đầy đủ,0,1,8.0
50.0,21.0292601586574,105.775123030815,Sổ hồng/Sổ đỏ,4.5,2.5,7,12,12,Đầy đủ,0,0,13.4
76.0,21.0377853887714,105.80082489193,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,5,Thỏa thuận,0,0,12.0
50.0,21.0242187198219,105.902408706366,Sổ hồng/Sổ đỏ,4.5,2.5,6,3,4,Đầy đủ,1,0,13.65
45.0,21.0523823,105.7891513,Sổ hồng/Sổ đỏ,4.0,2.5,6,9,9,Đầy đủ,1,0,9.0
72.0,21.0126953657446,105.839849705006,Sổ hồng/Sổ đỏ,4.0,2.5,4,3,4,Đầy đủ,1,0,35.3
75.0,21.085542791028853,105.81134017295922,Giấy tờ khác,4.5,2.5,6,5,5,Cơ bản,0,0,25.0
41.0,20.9980942763123,105.85073860544,Sổ hồng/Sổ đỏ,5.0,2.5,3,2,3,Đầy đủ,0,0,6.3
35.0,20.9888521939956,105.890649949994,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,5,Đầy đủ,0,0,7.55
80.0,21.0349725918553,105.845143599156,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Nhà trống,0,0,26.0
40.0,21.0250639737684,105.907808432183,Sổ hồng/Sổ đỏ,3.8,2.5,6,4,4,Nhà trống,0,0,11.86
50.0,20.9847236569768,105.784514039252,Sổ hồng/Sổ đỏ,4.0,2.5,7,4,4,Cơ bản,1,0,20.0
75.0,21.0313371190003,105.775085788426,Sổ hồng/Sổ đỏ,4.3,8.0,7,5,6,Đầy đủ,1,2,32.9
50.0,21.0244002751158,105.90243103657,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,1,0,10.0
52.2,20.9528298470361,105.826911977931,Sổ hồng/Sổ đỏ,4.27,6.0,7,4,4,Nhà trống,0,1,15.0
23.0,21.012272247641,105.82010883486,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,3,Cơ bản,0,0,5.85
30.0,20.9350296691844,105.77414866536856,Sổ hồng/Sổ đỏ,5.0,2.0,5,3,4,Cơ bản,0,0,5.55
90.0,21.0612746395443,105.885014123991,Sổ hồng/Sổ đỏ,5.0,4.0,1,1,1,Nhà trống,0,1,16.0
48.0,21.0347042775961,105.794580318547,Sổ hồng/Sổ đỏ,4.5,2.5,6,9,4,Đầy đủ,0,0,15.6
36.0,21.04649182039718,105.7529527034781,Sổ hồng/Sổ đỏ,4.15,5.0,4,4,4,Đầy đủ,0,1,7.7
75.0,20.9875016937635,105.806680511672,Sổ hồng/Sổ đỏ,6.0,6.0,5,5,5,Nhà trống,0,1,26.0
46.0,20.9875440386988,105.85918224991,Sổ hồng/Sổ đỏ,4.0,2.5,4,3,4,Nhà trống,0,0,11.1
25.0,21.0393133432684,105.827845849296,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,1,0,6.7
45.0,21.0282987299191,105.919824966519,Giấy tờ khác,4.15,4.0,6,3,4,Nhà trống,0,1,8.9
51.0,21.0649648278458,105.697964150293,Sổ hồng/Sổ đỏ,6.0,4.0,4,4,4,Cơ bản,0,1,5.25
30.0,21.0511838461703,105.811107949056,Sổ hồng/Sổ đỏ,3.5,3.0,5,3,4,Cơ bản,0,0,7.95
48.0,21.0715964385662,105.794176515093,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,5,Đầy đủ,1,0,10.0
42.0,20.9880506046909,105.792876458066,Sổ hồng/Sổ đỏ,4.5,2.5,3,3,3,Cơ bản,0,0,11.0
30.0,21.0155157142399,105.800676386047,Giấy tờ khác,3.7,2.5,3,3,2,Đầy đủ,0,0,3.3
124.8,21.0046944749709,105.936958070127,Sổ hồng/Sổ đỏ,5.85,10.0,3,3,3,Cơ bản,0,2,28.7
38.0,20.9585675004741,105.842594095388,Giấy tờ khác,3.7,6.0,5,4,4,Đầy đủ,0,1,10.0
55.0,21.0649302654719,105.716368981283,Sổ hồng/Sổ đỏ,4.5,11.0,5,4,5,Nhà trống,0,2,15.9
36.0,21.0420361104033,105.761342256192,Sổ hồng/Sổ đỏ,4.1,2.5,5,4,4,Thỏa thuận,1,0,5.2
50.0,21.0030257593286,105.85651527373,Sổ hồng/Sổ đỏ,5.0,5.0,5,3,4,Cơ bản,1,1,10.5
60.0,21.0432690690674,105.80236802708,Sổ hồng/Sổ đỏ,4.5,8.0,4,4,4,Cơ bản,1,2,20.0
101.0,21.0374917193044,105.907038773176,Sổ hồng/Sổ đỏ,4.0,8.0,2,2,2,Cơ bản,0,2,30.0
67.0,20.9757647596757,105.789562495954,Sổ hồng/Sổ đỏ,4.5,6.0,3,5,2,Cơ bản,1,1,17.5
45.0,21.038298469924,105.90301247994,Sổ hồng/Sổ đỏ,3.0,3.0,5,3,4,Đầy đủ,0,0,8.9
55.0,20.9954758336369,105.799805017669,Sổ hồng/Sổ đỏ,4.0,5.0,5,6,4,Đầy đủ,1,1,18.6
50.0,20.9908420374037,105.865344514233,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,9.5
65.0,21.0301401,105.836961,Sổ hồng/Sổ đỏ,4.6,2.5,5,4,4,Đầy đủ,0,0,35.0
45.0,21.0003153987895,105.828428091154,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Cơ bản,0,0,12.0
30.0,20.9665748221852,105.837827321658,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,3,Cơ bản,0,0,8.8
38.0,21.0181280614539,105.855279617473,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,0,0,6.75
65.0,21.0100159221246,105.804563478078,Sổ hồng/Sổ đỏ,4.2,2.5,4,5,6,Cơ bản,0,0,14.3
70.0,21.0436880094899,105.786587773856,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,32.0
37.0,21.0420167249797,105.820769061663,Sổ hồng/Sổ đỏ,5.0,2.5,5,1,4,Đầy đủ,0,0,15.0
40.0,20.981906216632563,105.78141052815992,Sổ hồng/Sổ đỏ,4.5,2.5,3,4,4,Cơ bản,0,0,8.5
36.0,20.9914049421935,105.844092917929,Sổ hồng/Sổ đỏ,3.6,2.5,5,3,4,Đầy đủ,0,0,8.5
76.0,20.9272804045129,105.860804380607,Sổ hồng/Sổ đỏ,4.5,2.5,3,4,4,Đầy đủ,0,0,6.8
40.0,21.0670392707387,105.709212471125,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,8.9
45.0,21.0092821625206,105.856473947017,Sổ hồng/Sổ đỏ,5.0,5.0,5,3,4,Đầy đủ,1,1,9.0
45.0,21.0646850487494,105.77973932393,Sổ hồng/Sổ đỏ,4.0,5.0,5,5,5,Đầy đủ,0,1,6.5
30.0,21.0233303182675,105.794628204438,Sổ hồng/Sổ đỏ,4.9,2.5,4,4,4,Thỏa thuận,0,0,7.45
75.0,20.9837152708174,105.849936426576,Sổ hồng/Sổ đỏ,4.5,7.0,6,5,4,Đầy đủ,0,2,22.85
110.0,21.0280157435818,105.798460858954,Sổ hồng/Sổ đỏ,4.0,3.0,5,8,4,Nhà trống,0,0,19.5
62.0,21.0644708903273,105.805807329866,Sổ hồng/Sổ đỏ,4.0,2.5,5,6,4,Đầy đủ,0,0,18.0
60.0,21.0154101814079,105.824594645945,Sổ hồng/Sổ đỏ,5.0,10.0,8,6,7,Đầy đủ,0,2,29.0
35.0,21.0404159617117,105.873432222504,Sổ hồng/Sổ đỏ,4.0,2.5,5,3,3,Đầy đủ,0,0,8.4
38.0,20.9893298955008,105.878047794341,Sổ hồng/Sổ đỏ,3.8,2.5,4,4,3,Đầy đủ,0,0,9.8
130.0,21.0324214618924,105.808652994143,Sổ hồng/Sổ đỏ,11.0,8.0,4,4,4,Đầy đủ,0,2,85.5
45.0,20.930206321454143,105.7362202307235,Sổ hồng/Sổ đỏ,4.5,2.5,4,5,3,Cơ bản,0,0,3.75
40.0,20.9733553548253,105.86602492722,Sổ hồng/Sổ đỏ,6.0,55.0,6,4,5,Đầy đủ,0,2,8.36
75.0,21.0339144544565,105.813737296278,Sổ hồng/Sổ đỏ,6.0,2.5,3,3,4,Thỏa thuận,1,0,19.6
50.0,21.0428110317559,105.824116463726,Sổ hồng/Sổ đỏ,4.5,10.0,9,12,12,Đầy đủ,0,2,37.9
50.0,20.9458314529881,105.796795625936,Sổ hồng/Sổ đỏ,4.2,2.5,4,4,4,Thỏa thuận,0,0,6.3
54.0,20.9964637928959,105.842982620413,Sổ hồng/Sổ đỏ,3.2,20.0,4,4,4,Thỏa thuận,0,2,21.0
