area,lat,lon,bedrooms,bathrooms,legal,interior,project_name,project_name_raw,price
70.0,21.05621022,105.8047463,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,12.373343225175578,Other_Tây Hồ,9.8
47.0,10.90770988,106.7013904,1.0,1.0,Hợp đồng mua bán,Thỏa thuận,6.501183490566007,Sky Garden,1.9
77.7,21.005401777627323,105.731010680584,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,7.5
45.1,20.9534592726762,107.001996875429,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,2.5
79.0,16.017938101971804,108.2290920828064,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.937
56.0,10.78374156,106.6473257,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,4.817031500226393,Other_Tân Bình,2.6
54.0,10.92634583,106.7111724,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,7.470223405010899,Other_Quận 1,2.2
54.0,20.97901884,105.8347885,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,4.8
66.0,21.00356826675852,105.80558211837686,2.0,2.0,Giấy tờ khác,Nhà trống,8.55311046406356,Other_Thanh Xuân,5.8
73.0,10.80046999,106.7380635,2.0,2.0,Giấy tờ khác,Cơ bản,6.752466226386471,Masteri An Phú,7.9
89.0,10.8887100813993,106.781510856368,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,3.68
63.3,21.08581615,105.7863563,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.366695126128367,Other_Bắc Từ Liêm,4.1
91.6,10.81735216,106.633079,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,4.817031500226393,Other_Tân Bình,2.1
67.0,20.99926758,105.8757248,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,5.6
70.0,10.77055131,106.6391318,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.46690909096685,Other_Tân Phú,4.0
72.5,21.04615211,105.9156494,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,8.55
58.0,10.78465932,106.8005588,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,2.75
83.3,21.0850811,105.8170242,2.0,2.0,Giấy tờ khác,Cơ bản,12.373343225175578,Other_Tây Hồ,11.3288
54.2,16.01801623,108.2293638,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,2.531
135.0,10.79047722,106.7174934,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,8.485144897577076,Landmark 81,15.0
115.0,10.72133054,106.7298523,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.521302912621359,Other_Quận 7,7.9
51.0,10.78780605,106.7517622,1.0,1.0,Giấy tờ khác,Nhà trống,6.992230885152879,The Sun Avenue,4.3
63.0,16.02350232,108.2248235,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,3.131
68.0,10.94173972,106.6939216,1.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.3
36.0,10.94174327,106.6932951,1.0,1.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,1.39
80.5,20.99608636,105.8243163,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.55311046406356,Other_Thanh Xuân,6.4
68.0,10.82652296,106.7568451,2.0,2.0,Giấy tờ khác,Nhà trống,6.050588952369954,Other_Rare,4.35
66.0,16.4645086,107.614769,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.4
119.0,21.08525546,105.8168877,3.0,2.0,Hợp đồng mua bán,Cơ bản,11.194475743383725,Ngoại Giao Đoàn,16.8
79.0,21.04366845,105.7665702,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.852508765293277,Other_Nam Từ Liêm,7.95
97.0,21.03544543,105.7659053,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,9.0
200.0,20.99166854,105.8690833,5.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,26.0
84.0,21.06201483,105.8825075,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,5.0
71.0,20.984490590917165,105.86583437805665,2.0,4.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,5.35
55.0,10.79417765,106.7176408,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.089494872613237,The Manor,5.9
44.0,10.81410144,106.7299953,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.050588952369954,Other_Rare,3.7
78.0,10.78964755,106.6396487,2.0,2.0,Giấy tờ khác,Thỏa thuận,5.46690909096685,Other_Tân Phú,3.9
50.68,10.95680354,106.7230052,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.2
180.0,21.0734435,105.823571,3.0,3.0,Sổ hồng/Sổ đỏ,Đầy đủ,14.128274192014116,Ciputra,17.5
115.0,21.005233,105.7789877,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,7.15
70.0,10.84429792,106.7406303,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,3.2
40.0,10.64634398,106.543541,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,3.04045792808305,Other_Bình Chánh,1.2
88.8,16.06794504,108.2248148,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,14.12
60.0,20.55617338,105.937628,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.8
65.0,10.90278731,106.8319034,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.1
79.2,10.84392899,106.8456204,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,3.7
78.0,10.97254467,106.6660115,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.15
50.1,20.9493815,105.9847961,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,6.501183490566007,Sky Garden,3.3
70.0,10.87778187,106.8109894,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.1
110.0,21.04403437,105.7672537,3.0,3.0,Giấy tờ khác,Nhà trống,8.102514350481629,Goldmark City,9.1
175.0,10.78820293,106.6984553,3.0,4.0,Sổ hồng/Sổ đỏ,Nhà trống,7.470223405010899,Other_Quận 1,29.0
92.0,10.78808199,106.7665757,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.529605631284914,Other_Quận 2,4.65
84.0,10.74736813,106.6330104,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,4.664818938858093,Him Lam,4.65
130.0,20.9962565535447,105.856045176782,3.0,3.0,Sổ hồng/Sổ đỏ,Cơ bản,8.822207422580005,Other_Hai Bà Trưng,10.6
70.0,10.87078375,106.7107326,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,2.8
55.0,10.72776413,106.7014542,1.0,1.0,Hợp đồng mua bán,Nhà trống,6.521302912621359,Other_Quận 7,2.5
98.0,20.55589322,105.9374778,4.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.4
100.0,10.73021273,106.7136601,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.785073829383922,Happy Valley,9.3
58.0,20.96239614,105.764971,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,4.85
158.0,21.02910246,105.7613562,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,11.0
70.0,21.07588146,105.7814933,2.0,2.0,Giấy tờ khác,Nhà trống,6.501183490566007,Sky Garden,6.9
61.0,10.72259455,106.6116117,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,3.9
200.0,21.02663867,105.8413049,3.0,2.0,Hợp đồng mua bán,Nhà trống,8.022377734575267,Celadon City,13.5
140.0,16.07171605,108.228665,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.050588952369954,Other_Rare,12.0
63.0,10.81030852,106.7313807,1.0,1.0,Hợp đồng mua bán,Nhà trống,7.529605631284914,Other_Quận 2,8.2
118.0,21.01169336,105.736223,3.0,2.0,Hợp đồng mua bán,Nhà trống,7.852508765293277,Other_Nam Từ Liêm,10.239
40.0,10.94103642,106.6929798,1.0,1.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,1.45
74.39,10.83883902,106.8394707,2.0,2.0,Giấy tờ khác,Cơ bản,4.468490683229813,Vinhomes Grand Park,4.92
85.0,10.699299147167912,106.73084154792846,2.0,3.0,Hợp đồng mua bán,Thỏa thuận,6.521302912621359,Other_Quận 7,3.0
73.0,20.84858212,106.7082221,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.9
59.0,21.01876775,105.7960084,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,6.7
50.0,10.64641372,106.5434745,1.0,1.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,1.5
71.1,21.00224907,105.9638967,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,5.5
141.2,21.06258894,105.7978018,4.0,4.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,20.474
110.0,10.78359288,106.7040969,3.0,4.0,Sổ hồng/Sổ đỏ,Thỏa thuận,11.32654965861841,Vinhomes Golden River,22.0
75.0,10.83442064,106.6680731,2.0,2.0,Giấy tờ khác,Đầy đủ,4.272076283127215,Other_Gò Vấp,5.2
106.0,21.06316258,105.7953328,3.0,3.0,Sổ hồng/Sổ đỏ,Đầy đủ,11.194475743383725,Ngoại Giao Đoàn,22.26
96.0,10.79913756,106.7181854,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,9.3
95.0,10.72210798,106.7027979,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.943472278739092,Sunrise Riverside,6.5
84.0,10.93495976,106.7636251,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.8
52.5,10.78789228,106.641301,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.46690909096685,Other_Tân Phú,3.0
122.3,10.78928462,106.7797159,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,7.529605631284914,Other_Quận 2,6.99
86.0,10.70894234,106.6414351,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,3.5691079922513382,Other_Quận 8,2.6
108.0,21.03433211,105.7699833,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,9.0
54.0,10.92745243,106.7117016,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.25
79.0,10.7060127,106.6435591,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,3.04045792808305,Other_Bình Chánh,3.2
110.0,21.09187508,105.7852409,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,14.128274192014116,Ciputra,8.17
80.0,20.939539,105.786582,2.0,2.0,Hợp đồng mua bán,Đầy đủ,5.605951661736071,Other_Unknown,3.15
95.0,20.9765163,105.7618086,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,6.5
131.0,20.94228717196557,105.92006081817784,3.0,3.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,8.2
70.0,10.97482196,106.6717466,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,2.5
73.0,10.74354252,106.6961575,2.0,1.0,Giấy tờ khác,Nhà trống,6.521302912621359,Other_Quận 7,3.35
67.0,10.71718944,106.7015599,2.0,2.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,3.95
133.0,10.77726092,106.7556148,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,10.5
66.0,21.29137342,106.1985737,2.0,2.0,Giấy tờ khác,Đầy đủ,5.605951661736071,Other_Unknown,2.6
35.0,10.8436552311545,106.844220649903,1.0,1.0,Hợp đồng mua bán,Nhà trống,4.468490683229813,Vinhomes Grand Park,2.75
89.0,10.7059415,106.6001913,2.0,2.0,Hợp đồng mua bán/Chờ sổ,Nhà trống,2.8845937214683506,Other_Bình Tân,3.0
86.0,21.03345309,105.7538337,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.852508765293277,Other_Nam Từ Liêm,6.2
78.0,20.97855133,105.772351,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.93114323308883,Other_Hà Đông,6.1
53.0,10.80232924,106.7768402,2.0,1.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,6.8
163.0,21.01192691,105.7749519,4.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,12.9
115.0,10.73998737,106.7354355,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.521302912621359,Other_Quận 7,6.0
46.0,10.9196769988203,106.782525276568,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,1.5
53.0,10.71807136,106.7418675,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,6.521302912621359,Other_Quận 7,3.0
75.0,10.78977299,106.7552185,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.529605631284914,Other_Quận 2,6.0
53.5,20.97356528,105.820373,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.597522442465403,Kim Văn Kim Lũ,3.69
52.0,10.70716169,106.6240428,2.0,1.0,Hợp đồng mua bán,Cơ bản,3.5691079922513382,Other_Quận 8,2.3
64.6,10.77663493,106.7585777,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,5.8
102.0,10.70658258,106.727537,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,6.521302912621359,Other_Quận 7,4.86
65.0,20.86880538,106.6558436,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.35
46.0,20.99633352,105.8736889,1.0,1.0,Giấy tờ khác,Nhà trống,8.822207422580005,Other_Hai Bà Trưng,4.9
56.5,10.79353869,106.7180484,1.0,1.0,Giấy tờ khác,Nhà trống,8.089494872613237,The Manor,5.86
87.0,10.7776422,106.6761569,2.0,2.0,Hợp đồng mua bán,Nhà trống,6.475706723195885,Other_Quận 10,9.3
59.0,10.68700504,106.5854263,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.6
85.0,10.70661115,106.6000331,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,2.8845937214683506,Other_Bình Tân,2.6
65.0,20.96159353,105.9325133,4.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,5.705608856147868,Ecopark,4.225
96.0,21.02241906,105.7865212,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,9.0
96.0,21.04677324,105.8008663,3.0,2.0,Giấy tờ khác,Nhà trống,12.373343225175578,Other_Tây Hồ,8.5
73.0,10.80634183,106.7713159,2.0,2.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,10.2
86.0,10.76400941,106.6552065,2.0,2.0,Giấy tờ khác,Thỏa thuận,4.895104564158697,Other_Quận 11,6.5
95.0,20.98412311562613,105.80853720118532,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,9.0
106.0,21.01441644,105.7752138,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,8.089494872613237,The Manor,9.5
107.0,20.94362906675372,105.97964741612824,3.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,7.38
40.0,10.91724845,106.710688,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,1.3
161.0,21.08379197,105.8084466,3.0,4.0,Hợp đồng mua bán,Nhà trống,14.128274192014116,Ciputra,29.5
31.64,20.94133373,105.979965,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.69291557974942,Imperia,2.0975
80.0,10.72983909,106.7129988,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,8.785073829383922,Happy Valley,8.2
61.0,10.89659683,106.8547954,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,2.8845937214683506,Other_Bình Tân,1.4
103.0,20.9992458,105.8665384,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,10.8
88.0,10.74882715,106.6534957,2.0,2.0,Giấy tờ khác,Nhà trống,5.082830585345268,Other_Quận 6,5.5
69.0,10.74482822,106.6951523,2.0,2.0,Giấy tờ khác,Đầy đủ,6.696233252486732,Sunrise City,4.7
73.0,10.74348631,106.6958869,2.0,1.0,Giấy tờ khác,Nhà trống,6.521302912621359,Other_Quận 7,3.35
104.0,10.80560169,106.6161002,3.0,2.0,Giấy tờ khác,Nhà trống,8.022377734575267,Celadon City,8.9
69.0,10.79791337,106.7882653,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.883170127004287,Other_Bình Thạnh,4.25
97.6,10.84160785,106.8394897,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.468490683229813,Vinhomes Grand Park,7.1
75.0,10.75510305,106.6615718,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,6.54192000124665,Other_Quận 5,2.8
295.0,21.07962251,105.8139088,5.0,4.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,29.205
73.0,21.00397626,105.8045597,2.0,2.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,7.9
124.0,10.70611187,106.7277534,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.521302912621359,Other_Quận 7,6.6
56.3,20.9590004,105.8385555,2.0,1.0,Giấy tờ khác,Nhà trống,6.2397550238425135,Other_Hoàng Mai,4.25
48.0,20.99988421,105.7382947,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.69291557974942,Imperia,5.045
37.4,16.0881900520457,108.228982747604,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.2
75.0,21.03311329,105.7787543,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,9.423773333331123,Other_Cầu Giấy,7.05
86.0,21.06511479,105.7991096,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,11.194475743383725,Ngoại Giao Đoàn,9.95
117.0,21.00211678,105.7930962,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,10.0
75.0,10.70393408,106.7125318,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.013901071348274,Other_Nhà Bè,5.8
85.0,21.01193619,105.7749939,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,8.2
86.0,10.72685663,106.8876074,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,4.660647949685723,Terra Flora,2.4
146.0,21.04221415,105.8136305,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,11.98
96.0,10.72756505,106.7017317,3.0,2.0,Hợp đồng mua bán,Thỏa thuận,6.521302912621359,Other_Quận 7,7.3
115.0,10.83444442,106.668496,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,4.272076283127215,Other_Gò Vấp,7.1
105.0,10.70453238,106.7128984,3.0,2.0,Giấy tờ khác,Nhà trống,5.013901071348274,Other_Nhà Bè,6.0
148.5,21.08388979,105.8076614,3.0,3.0,Sổ hồng/Sổ đỏ,Cơ bản,14.128274192014116,Ciputra,25.0
118.0,10.73809834,106.9531747,3.0,3.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,5.0
88.8,10.80608328,106.6164982,2.0,2.0,Giấy tờ khác,Nhà trống,4.880726367721402,Gamuda Land,7.3
50.0,10.78382525,106.7031388,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,8.7
77.0,10.80587201,106.7713829,2.0,2.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,8.1
97.0,21.05195035,105.8842529,3.0,2.0,Giấy tờ khác,Nhà trống,7.097203652429688,Other_Long Biên,7.5
118.0,10.82573756,106.6293204,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,4.817031500226393,Other_Tân Bình,5.05
36.25,20.94939513,107.0725439,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,1.85
94.0,21.07306719,105.8126078,3.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,12.373343225175578,Other_Tây Hồ,14.5
105.0,10.70443916,106.7127838,3.0,2.0,Giấy tờ khác,Thỏa thuận,5.013901071348274,Other_Nhà Bè,6.5
75.0,10.8020937252989,106.741177121735,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.934702233436095,Masteri Thảo Điền,7.9
81.0,10.75562335,106.6922604,2.0,2.0,Giấy tờ khác,Nhà trống,7.021955453357815,Gold View,8.199
75.0,10.73109877,106.6108765,3.0,2.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,2.65
50.0,10.90757405,106.802785,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,1.62
56.0,10.64666771,106.5432259,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,1.75
138.0,10.70605204,106.6436947,3.0,3.0,Sổ hồng/Sổ đỏ,Cơ bản,3.04045792808305,Other_Bình Chánh,3.7
78.0,10.79485829,106.7211561,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,8.485144897577076,Landmark 81,15.5
68.0,10.78646751,106.7323671,2.0,2.0,Hợp đồng mua bán,Nhà trống,8.485144897577076,Landmark 81,6.6
82.0,10.84388498,106.8457526,3.0,2.0,Hợp đồng mua bán,Thỏa thuận,4.468490683229813,Vinhomes Grand Park,4.632
91.0,20.9751909,105.7768012,3.0,2.0,Giấy tờ khác,Nhà trống,5.93114323308883,Other_Hà Đông,7.8
55.05,10.81730777,106.7311243,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.529605631284914,Other_Quận 2,8.8
89.9,20.98629279331642,105.7872837656984,2.0,2.0,Giấy tờ khác,Nhà trống,7.164342374063405,Mulberry Lane,7.0
63.4,20.99553529,105.9363136,2.0,2.0,Giấy tờ khác,Thỏa thuận,3.97631676034587,Vinhomes Ocean Park,4.48
61.0,21.40422497,105.8866236,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,1.8
60.0,10.76784992,106.7843857,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,2.95
75.0,21.06985379,105.8884124,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.097203652429688,Other_Long Biên,5.99
75.0,10.73910396,106.6451674,2.0,1.0,Giấy tờ khác,Cơ bản,3.5691079922513382,Other_Quận 8,5.325
75.0,10.71410132,106.6618405,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.435233401701694,Mizuki Park,4.7
75.0,10.80907218,106.7137827,2.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.883170127004287,Other_Bình Thạnh,5.5
108.0,21.03087823,105.7693237,3.0,2.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,15.0
95.0,10.73380461,106.6551518,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,3.5691079922513382,Other_Quận 8,4.2
58.0,10.79099083,106.6855774,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,5.5
85.0,21.0157037911541,105.81227349084,3.0,3.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.681093239005807,Other_Đống Đa,6.2
142.0,10.8038973,106.6174612,3.0,2.0,Giấy tờ khác,Thỏa thuận,8.022377734575267,Celadon City,9.2
64.0,20.93811196,105.8522323,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.114747142861651,Other_Thanh Trì,4.95
112.0,21.01341042,105.802157,3.0,4.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,10.0
55.0,20.99600591,105.9437246,2.0,1.0,Giấy tờ khác,Đầy đủ,5.605951661736071,Other_Unknown,3.48
136.0,20.99713879,105.803702,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,14.0
52.8,21.4043811880828,105.886534739229,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,1.3728
80.0,10.72153643,106.6113686,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,4.7
50.0,10.78436363,106.64752,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.470223405010899,Other_Quận 1,3.35
86.0,21.0646100021855,105.806336353077,3.0,2.0,Giấy tờ khác,Thỏa thuận,12.373343225175578,Other_Tây Hồ,9.0
200.0,21.02137737,105.8286039,4.0,3.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,20.0
66.7,16.03285016,108.2281791,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,4.585
73.0,20.9862206,105.813081,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,8.55311046406356,Other_Thanh Xuân,7.0
170.0,20.99355056,105.7607397,4.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,5.93114323308883,Other_Hà Đông,10.65
113.0,10.79198979,106.7017802,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.470223405010899,Other_Quận 1,8.2
85.0,10.78208529,106.7396175,3.0,2.0,Giấy tờ khác,Đầy đủ,7.529605631284914,Other_Quận 2,8.3
171.0,10.80064317,106.749003,3.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,12.662250798940716,Estella,19.0
58.0,10.7949776,106.7536347,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,10.792552054826947,Eaton Park,6.95
71.0,10.79144519,106.7551542,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.529605631284914,Other_Quận 2,5.75
86.0,21.04429435,105.7680182,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.102514350481629,Goldmark City,8.084
70.0,10.80184256,106.7418556,2.0,2.0,Giấy tờ khác,Thỏa thuận,7.934702233436095,Masteri Thảo Điền,6.75
98.0,21.03466217,105.7956427,3.0,2.0,Giấy tờ khác,Nhà trống,9.423773333331123,Other_Cầu Giấy,11.0
78.0,10.78990209,106.6399736,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.46690909096685,Other_Tân Phú,3.7
